CREATEDAT,CUSTOMERID,DATE,TOTAL,ID
2021-03-19 21:14:46.000,31999,2021-03-19 00:00:00.000,39.16,273727
2021-03-20 21:05:28.000,32119,2021-03-20 00:00:00.000,70.05,275861
2021-03-05 22:10:54.000,30365,2021-03-05 00:00:00.000,100.51,257696
2021-05-07 21:12:30.000,29878,2021-05-07 00:00:00.000,58.75,332872
2021-04-02 21:10:12.000,31461,2021-04-02 00:00:00.000,0,288998
2021-03-21 21:03:15.000,32420,2021-03-21 00:00:00.000,92.41,276394
2021-05-21 00:40:26.000,32718,2021-05-20 00:00:00.000,78.77,354509
2021-03-18 21:07:40.000,31893,2021-03-18 00:00:00.000,58.75,271091
2021-04-16 21:12:15.000,30913,2021-04-16 00:00:00.000,100.08,306265
2021-04-29 21:08:39.000,30073,2021-04-29 00:00:00.000,58.75,321705
2021-03-30 21:04:35.000,33206,2021-03-30 00:00:00.000,54.83,285421
2021-03-27 21:04:22.000,30222,2021-03-27 00:00:00.000,78.32,282970
2021-03-12 22:09:23.000,31288,2021-03-12 00:00:00.000,100.08,264981
2021-03-12 22:11:44.000,30106,2021-03-12 00:00:00.000,100.08,265526
2021-03-19 21:13:34.000,30123,2021-03-19 00:00:00.000,182.74,273393
2021-03-26 21:10:51.000,33013,2021-03-26 00:00:00.000,41.12,281079
2021-05-20 20:49:56.000,33380,2021-05-20 00:00:00.000,103.34,349173
2021-03-19 21:17:22.000,31732,2021-03-19 00:00:00.000,4.31,274354
2021-03-11 22:06:49.000,30427,2021-03-11 00:00:00.000,78.32,263080
2021-04-17 21:05:27.000,31383,2021-04-17 00:00:00.000,100.08,308874
2021-04-26 21:04:16.000,31595,2021-04-26 00:00:00.000,89.72,319660
2021-04-30 21:11:52.000,29873,2021-04-30 00:00:00.000,78.32,323573
2021-04-30 21:12:38.000,31804,2021-04-30 00:00:00.000,146.85,323995
2021-05-13 21:09:45.000,31176,2021-05-13 00:00:00.000,23.89,341388
2021-04-08 21:07:45.000,33739,2021-04-08 00:00:00.000,58.75,295110
2021-03-12 22:17:07.000,30753,2021-03-12 00:00:00.000,23.89,266573
2021-03-21 21:04:14.000,29934,2021-03-21 00:00:00.000,58.75,276787
2021-05-20 20:55:54.000,32771,2021-05-20 00:00:00.000,23.89,352165
2021-05-29 21:12:56.000,31892,2021-05-29 00:00:00.000,58.75,368210
2021-05-20 20:53:15.000,31992,2021-05-20 00:00:00.000,89.15,350814
2021-05-28 21:09:14.000,29968,2021-05-28 00:00:00.000,58.75,363977
2021-04-09 21:10:22.000,31537,2021-04-09 00:00:00.000,20.77,296915
2021-04-27 00:01:35.000,32600,2021-04-26 00:00:00.000,100.65,320012
2021-04-01 21:06:04.000,31988,2021-04-01 00:00:00.000,143.58,286254
2021-05-15 21:05:10.000,32805,2021-05-15 00:00:00.000,91.38,346198
2021-05-27 21:09:02.000,33751,2021-05-27 00:00:00.000,100.08,363061
2021-03-19 21:11:41.000,30964,2021-03-19 00:00:00.000,78.32,272961
2021-03-26 21:09:03.000,33130,2021-03-26 00:00:00.000,0,280453
2021-04-11 21:04:57.000,30719,2021-04-11 00:00:00.000,98.96,300637
2021-05-15 21:05:30.000,30550,2021-05-15 00:00:00.000,78.32,346366
2021-03-16 21:02:42.000,30943,2021-03-16 00:00:00.000,78.32,269942
2021-03-28 21:04:45.000,33296,2021-03-28 00:00:00.000,4.31,284066
2021-04-13 21:02:53.000,30901,2021-04-13 00:00:00.000,153.38,302148
2021-04-18 21:06:35.000,31506,2021-04-18 00:00:00.000,0,309971
2021-03-06 22:06:01.000,30071,2021-03-06 00:00:00.000,78.32,260343
2021-04-29 21:08:01.000,31573,2021-04-29 00:00:00.000,58.75,321364
2021-04-11 21:05:40.000,32688,2021-04-11 00:00:00.000,100.08,301095
2021-05-02 21:05:17.000,31493,2021-05-02 00:00:00.000,78.32,327753
2021-04-02 00:01:13.000,33728,2021-04-02 00:00:00.000,41.36,287478
2021-03-29 21:04:34.000,32357,2021-03-29 00:00:00.000,81.59,284956
2021-04-10 00:04:28.000,33687,2021-04-09 00:00:00.000,59.09,299195
2021-04-11 21:04:34.000,30048,2021-04-11 00:00:00.000,136.5,300408
2021-04-16 21:14:28.000,33840,2021-04-16 00:00:00.000,182.74,307463
2021-03-14 21:06:42.000,31463,2021-03-14 00:00:00.000,127.92,268749
2021-04-01 21:07:27.000,31649,2021-04-01 00:00:00.000,78.32,287110
2021-04-09 21:10:50.000,30498,2021-04-09 00:00:00.000,58.75,297187
2021-03-05 22:10:25.000,30395,2021-03-05 00:00:00.000,127.92,257593
2021-05-29 21:08:39.000,32294,2021-05-29 00:00:00.000,75.06,366011
2021-05-27 21:07:23.000,33063,2021-05-27 00:00:00.000,143.58,362255
2021-03-26 21:10:47.000,31636,2021-03-26 00:00:00.000,150.12,281054
2021-05-28 21:09:59.000,33308,2021-05-28 00:00:00.000,61.17,364370
2021-03-19 21:14:54.000,30297,2021-03-19 00:00:00.000,58.75,273756
2021-04-01 21:05:25.000,32768,2021-04-01 00:00:00.000,36,285873
2021-05-10 21:03:29.000,32459,2021-05-10 00:00:00.000,84.86,338269
2021-04-23 21:12:52.000,32789,2021-04-23 00:00:00.000,88.12,315140
2021-03-26 21:12:20.000,30528,2021-03-26 00:00:00.000,146.85,281605
2021-03-22 21:03:18.000,29846,2021-03-22 00:00:00.000,100.08,277264
2021-05-20 20:55:15.000,30978,2021-05-20 00:00:00.000,78.32,351826
2021-03-05 22:12:56.000,30137,2021-03-05 00:00:00.000,39.16,258256
2021-04-23 21:13:49.000,33394,2021-04-23 00:00:00.000,143.58,315636
2021-04-23 00:01:48.000,32264,2021-04-22 00:00:00.000,0,313633
2021-03-25 21:06:49.000,32720,2021-03-25 00:00:00.000,70.05,279089
2021-05-09 21:06:58.000,30678,2021-05-09 00:00:00.000,143.58,337907
2021-05-20 20:58:03.000,31299,2021-05-20 00:00:00.000,0,353283
2021-03-04 22:08:22.000,30009,2021-03-04 00:00:00.000,23.89,255822
2021-05-14 21:11:22.000,31143,2021-05-14 00:00:00.000,100.08,342765
2021-05-31 00:01:55.000,32337,2021-05-30 00:00:00.000,100.65,369663
2021-03-30 21:04:49.000,32840,2021-03-30 00:00:00.000,100.51,285484
2021-04-20 21:03:14.000,32780,2021-04-20 00:00:00.000,78.32,311139
2021-05-27 21:07:25.000,32634,2021-05-27 00:00:00.000,100.08,362274
2021-04-03 21:04:39.000,32149,2021-04-03 00:00:00.000,78.32,291323
2021-04-08 21:06:58.000,32598,2021-04-08 00:00:00.000,117.48,294628
2021-04-16 21:11:08.000,31190,2021-04-16 00:00:00.000,78.32,305729
2021-05-21 21:12:44.000,33747,2021-05-21 00:00:00.000,58.75,356154
2021-05-07 21:13:15.000,30402,2021-05-07 00:00:00.000,47.07,333273
2021-03-26 21:15:22.000,31541,2021-03-26 00:00:00.000,191.45,282720
2021-03-04 22:07:40.000,30117,2021-03-04 00:00:00.000,29.37,255630
2021-03-23 21:02:21.000,32636,2021-03-23 00:00:00.000,41.12,277863
2021-04-01 21:06:53.000,33572,2021-04-01 00:00:00.000,54.83,286763
2021-04-01 21:06:12.000,31715,2021-04-01 00:00:00.000,78.32,286326
2021-04-26 21:04:36.000,32981,2021-04-26 00:00:00.000,170.3,319864
2021-05-24 21:03:45.000,31970,2021-05-24 00:00:00.000,58.75,360439
2021-03-14 21:07:24.000,31320,2021-03-14 00:00:00.000,46.99,268887
2021-03-18 21:11:14.000,30496,2021-03-18 00:00:00.000,78.32,271934
2021-03-28 21:04:54.000,33257,2021-03-28 00:00:00.000,41.12,284113
2021-05-22 21:05:26.000,30378,2021-05-22 00:00:00.000,0,358873
2021-04-06 21:02:54.000,33187,2021-04-06 00:00:00.000,103.34,293649
2021-05-03 21:04:08.000,32397,2021-05-03 00:00:00.000,100.08,328938
2021-04-11 21:04:33.000,33001,2021-04-11 00:00:00.000,170.3,300398
2021-04-18 21:05:54.000,33220,2021-04-18 00:00:00.000,58.75,309584
2021-05-21 21:16:18.000,31733,2021-05-21 00:00:00.000,111.61,357961
2021-03-15 21:04:12.000,29822,2021-03-15 00:00:00.000,113.1,269509
2021-05-20 20:56:08.000,31915,2021-05-20 00:00:00.000,91.38,352287
2021-03-02 22:02:41.000,29803,2021-03-02 00:00:00.000,39.16,254568
2021-04-23 21:11:44.000,33776,2021-04-23 00:00:00.000,58.75,314551
2021-05-09 21:06:53.000,31761,2021-05-09 00:00:00.000,143.58,337857
2021-05-27 21:06:07.000,30023,2021-05-27 00:00:00.000,0,361607
2021-04-05 21:03:50.000,32009,2021-04-05 00:00:00.000,103.34,293200
2021-04-03 21:04:04.000,31735,2021-04-03 00:00:00.000,78.32,290924
2021-03-13 22:05:15.000,31244,2021-03-13 00:00:00.000,4.31,267944
2021-05-03 21:04:14.000,31928,2021-05-03 00:00:00.000,58.75,328994
2021-04-22 21:08:09.000,29994,2021-04-22 00:00:00.000,146.85,312065
2021-04-03 21:04:27.000,33198,2021-04-03 00:00:00.000,78.32,291183
2021-03-19 21:18:02.000,31613,2021-03-19 00:00:00.000,39.16,274530
2021-04-12 21:04:20.000,29807,2021-04-12 00:00:00.000,65.28,301711
2021-04-01 21:06:53.000,31075,2021-04-01 00:00:00.000,78.32,286753
2021-04-15 21:08:32.000,31866,2021-04-15 00:00:00.000,78.32,304259
2021-03-15 21:03:58.000,30489,2021-03-15 00:00:00.000,58.75,269440
2021-04-22 21:08:46.000,30531,2021-04-22 00:00:00.000,182.74,312393
2021-04-22 21:07:10.000,30653,2021-04-22 00:00:00.000,100.08,311547
2021-05-03 21:04:36.000,29780,2021-05-03 00:00:00.000,103.34,329195
2021-04-02 00:01:11.000,32226,2021-04-02 00:00:00.000,50.33,287463
2021-05-14 21:10:38.000,31751,2021-05-14 00:00:00.000,78.32,342415
2021-04-16 21:12:50.000,31347,2021-04-16 00:00:00.000,130.52,306571
2021-03-08 22:04:23.000,30599,2021-03-08 00:00:00.000,41.12,261901
2021-04-03 21:04:59.000,32291,2021-04-03 00:00:00.000,165.3,291544
2021-04-15 21:06:27.000,30336,2021-04-15 00:00:00.000,143.58,302997
2021-05-07 21:13:50.000,30349,2021-05-07 00:00:00.000,58.75,333571
2021-04-11 21:05:29.000,33123,2021-04-11 00:00:00.000,58.75,300977
2021-04-25 21:06:12.000,30477,2021-04-25 00:00:00.000,58.75,319177
2021-04-12 21:03:42.000,29811,2021-04-12 00:00:00.000,143.58,301390
2021-05-24 21:04:31.000,32466,2021-05-24 00:00:00.000,143.58,360824
2021-03-12 22:10:52.000,31234,2021-03-12 00:00:00.000,4.31,265346
2021-04-02 21:12:05.000,31681,2021-04-02 00:00:00.000,100.08,290162
2021-05-03 21:04:01.000,30572,2021-05-03 00:00:00.000,100.08,328875
2021-04-10 00:04:25.000,33011,2021-04-09 00:00:00.000,59.09,299183
2021-03-05 22:11:27.000,30309,2021-03-05 00:00:00.000,35.25,257853
2021-04-02 21:10:53.000,31775,2021-04-02 00:00:00.000,78.32,289409
2021-04-10 00:01:24.000,33479,2021-04-09 00:00:00.000,183.78,299041
2021-05-18 21:03:15.000,33189,2021-05-18 00:00:00.000,58.75,348724
2021-04-09 00:01:19.000,32371,2021-04-08 00:00:00.000,78.77,295760
2021-05-10 21:03:28.000,31418,2021-05-10 00:00:00.000,73.44,338267
2021-04-05 21:03:47.000,33431,2021-04-05 00:00:00.000,78.32,293172
2021-04-09 21:10:17.000,33451,2021-04-09 00:00:00.000,143.58,296880
2021-05-07 21:15:38.000,31477,2021-05-07 00:00:00.000,117.49,334539
2021-03-28 21:05:27.000,30950,2021-03-28 00:00:00.000,58.75,284305
2021-03-16 21:03:36.000,31145,2021-03-16 00:00:00.000,23.89,270188
2021-04-04 21:05:06.000,33264,2021-04-04 00:00:00.000,112.59,292334
2021-04-03 00:01:18.000,33783,2021-04-03 00:00:00.000,70.45,290705
2021-03-12 22:15:40.000,30926,2021-03-12 00:00:00.000,29.37,266314
2021-04-30 21:11:58.000,31678,2021-04-30 00:00:00.000,100.08,323635
2021-03-23 21:02:36.000,31361,2021-03-23 00:00:00.000,62.02,277967
2021-04-09 21:11:48.000,30349,2021-04-09 00:00:00.000,58.75,297780
2021-04-23 21:11:08.000,32779,2021-04-23 00:00:00.000,78.32,314240
2021-04-08 21:06:04.000,31353,2021-04-08 00:00:00.000,143.58,294075
2021-03-22 21:04:09.000,31747,2021-03-22 00:00:00.000,86.15,277616
2021-03-20 21:04:39.000,32293,2021-03-20 00:00:00.000,100.51,275629
2021-03-01 22:03:55.000,29793,2021-03-01 00:00:00.000,42.43,253957
2021-03-15 21:03:57.000,30760,2021-03-15 00:00:00.000,100.08,269432
2021-04-30 21:16:46.000,32211,2021-04-30 00:00:00.000,0,326165
2021-04-29 21:07:24.000,29785,2021-04-29 00:00:00.000,100.08,321083
2021-05-21 00:40:01.000,32487,2021-05-20 00:00:00.000,183.78,354318
2021-05-07 21:17:37.000,33120,2021-05-07 00:00:00.000,58.75,335546
2021-05-29 21:09:31.000,30316,2021-05-29 00:00:00.000,182.74,366456
2021-03-05 22:12:13.000,30217,2021-03-05 00:00:00.000,71.79,258068
2021-04-10 21:04:05.000,30563,2021-04-10 00:00:00.000,78.32,299444
2021-04-27 21:02:36.000,30901,2021-04-27 00:00:00.000,143.58,320114
2021-03-22 21:03:35.000,32457,2021-03-22 00:00:00.000,70.05,277388
2021-04-09 21:12:04.000,32152,2021-04-09 00:00:00.000,58.75,297942
2021-05-08 21:05:37.000,33273,2021-05-08 00:00:00.000,78.32,336666
2021-03-27 21:05:32.000,32300,2021-03-27 00:00:00.000,146.85,283431
2021-04-01 21:06:50.000,33608,2021-04-01 00:00:00.000,29.37,286730
2021-03-25 21:06:02.000,31848,2021-03-25 00:00:00.000,78.32,278774
2021-04-09 21:11:42.000,30316,2021-04-09 00:00:00.000,182.74,297710
2021-04-30 21:12:39.000,31767,2021-04-30 00:00:00.000,143.58,324004
2021-05-08 21:04:54.000,31498,2021-05-08 00:00:00.000,143.58,336283
2021-03-27 21:04:31.000,33224,2021-03-27 00:00:00.000,127.92,283034
2021-03-12 22:19:22.000,30130,2021-03-12 00:00:00.000,58.75,267074
2021-04-01 21:06:58.000,33526,2021-04-01 00:00:00.000,23.89,286812
2021-03-18 21:09:38.000,31663,2021-03-18 00:00:00.000,35.25,271587
2021-04-05 21:03:47.000,31747,2021-04-05 00:00:00.000,143.58,293179
2021-03-26 21:10:33.000,31266,2021-03-26 00:00:00.000,100.08,280972
2021-03-26 21:10:32.000,30327,2021-03-26 00:00:00.000,58.75,280966
2021-05-17 21:04:01.000,30784,2021-05-17 00:00:00.000,104.43,348168
2021-05-11 21:03:16.000,33846,2021-05-11 00:00:00.000,186,339228
2021-04-25 21:04:50.000,30638,2021-04-25 00:00:00.000,100.08,318461
2021-03-26 21:08:51.000,31673,2021-03-26 00:00:00.000,78.32,280382
2021-04-27 21:02:57.000,32636,2021-04-27 00:00:00.000,62.02,320308
2021-05-29 21:08:40.000,33472,2021-05-29 00:00:00.000,78.32,366024
2021-04-22 21:09:56.000,30228,2021-04-22 00:00:00.000,100.08,312964
2021-04-10 00:04:25.000,33391,2021-04-09 00:00:00.000,78.77,299184
2021-03-05 22:12:02.000,30238,2021-03-05 00:00:00.000,29.37,258015
2021-04-30 21:11:54.000,30408,2021-04-30 00:00:00.000,58.75,323594
2021-04-15 21:05:43.000,30514,2021-04-15 00:00:00.000,100.08,302616
2021-04-09 21:09:29.000,33278,2021-04-09 00:00:00.000,78.32,296432
2021-03-28 21:04:00.000,30968,2021-03-28 00:00:00.000,78.32,283796
2021-05-14 21:15:50.000,33091,2021-05-14 00:00:00.000,58.75,344901
2021-03-26 21:12:59.000,32665,2021-03-26 00:00:00.000,54.83,281856
2021-04-01 21:06:30.000,33703,2021-04-01 00:00:00.000,4.31,286512
2021-04-16 21:09:57.000,32277,2021-04-16 00:00:00.000,100.08,305109
2021-03-22 21:03:05.000,29836,2021-03-22 00:00:00.000,100.08,277183
2021-04-09 21:10:46.000,30962,2021-04-09 00:00:00.000,58.75,297156
2021-05-07 00:02:23.000,33383,2021-05-06 00:00:00.000,78.77,332325
2021-05-09 21:06:57.000,32617,2021-05-09 00:00:00.000,106.61,337896
2021-05-20 20:51:54.000,33276,2021-05-20 00:00:00.000,287.17,350119
2021-03-28 21:05:50.000,32558,2021-03-28 00:00:00.000,41.12,284433
2021-03-17 21:22:22.000,31107,2021-03-17 00:00:00.000,50.04,270345
2021-03-22 21:04:06.000,31280,2021-03-22 00:00:00.000,143.58,277595
2021-04-16 21:10:01.000,33692,2021-04-16 00:00:00.000,143.58,305147
2021-04-15 21:06:56.000,33822,2021-04-15 00:00:00.000,103.34,303275
2021-05-06 21:10:22.000,32252,2021-05-06 00:00:00.000,169.71,332107
2021-04-02 21:11:36.000,32164,2021-04-02 00:00:00.000,114.21,289860
2021-04-25 21:05:56.000,32138,2021-04-25 00:00:00.000,100.08,319031
2021-03-18 21:11:13.000,31189,2021-03-18 00:00:00.000,78.32,271933
2021-04-02 21:10:24.000,33853,2021-04-02 00:00:00.000,39.16,289119
2021-04-01 21:07:26.000,32560,2021-04-01 00:00:00.000,155.55,287101
2021-04-30 21:12:24.000,30569,2021-04-30 00:00:00.000,100.08,323881
2021-04-30 21:13:29.000,32654,2021-04-30 00:00:00.000,78.32,324476
2021-05-06 21:06:45.000,29785,2021-05-06 00:00:00.000,100.08,330138
2021-04-29 21:09:03.000,30480,2021-04-29 00:00:00.000,81.59,321895
2021-05-08 21:04:56.000,32820,2021-05-08 00:00:00.000,100.08,336299
2021-04-30 21:16:50.000,30137,2021-04-30 00:00:00.000,78.32,326203
2021-04-03 00:01:22.000,33067,2021-04-03 00:00:00.000,45.92,290740
2021-05-13 21:09:08.000,29961,2021-05-13 00:00:00.000,78.32,341055
2021-03-26 21:14:05.000,32233,2021-03-26 00:00:00.000,4.31,282238
2021-03-11 22:06:50.000,30067,2021-03-11 00:00:00.000,103.34,263085
2021-05-23 21:05:23.000,30612,2021-05-23 00:00:00.000,58.75,359339
2021-04-12 21:04:22.000,30785,2021-04-12 00:00:00.000,58.75,301730
2021-04-23 21:12:59.000,30924,2021-04-23 00:00:00.000,58.75,315200
2021-04-06 21:03:07.000,29939,2021-04-06 00:00:00.000,100.08,293746
2021-05-02 21:06:51.000,32617,2021-05-02 00:00:00.000,104.43,328631
2021-05-02 21:05:17.000,31406,2021-05-02 00:00:00.000,182.74,327746
2021-05-16 21:05:07.000,32270,2021-05-16 00:00:00.000,143.58,346906
2021-05-21 21:16:32.000,31355,2021-05-21 00:00:00.000,58.75,358095
2021-05-14 21:11:03.000,30682,2021-05-14 00:00:00.000,78.32,342616
2021-04-23 21:15:29.000,32857,2021-04-23 00:00:00.000,62.96,316412
2021-05-29 21:08:38.000,31731,2021-05-29 00:00:00.000,58.75,365999
2021-05-13 21:06:35.000,30479,2021-05-13 00:00:00.000,100.08,339647
2021-05-07 21:17:16.000,31999,2021-05-07 00:00:00.000,78.32,335362
2021-03-25 21:08:01.000,31009,2021-03-25 00:00:00.000,170.25,279558
2021-05-16 21:06:03.000,30649,2021-05-16 00:00:00.000,58.75,347364
2021-04-04 21:05:26.000,33123,2021-04-04 00:00:00.000,58.75,292554
2021-04-25 21:05:18.000,32272,2021-04-25 00:00:00.000,0,318693
2021-04-22 21:09:32.000,32829,2021-04-22 00:00:00.000,78.32,312735
2021-05-21 21:13:36.000,33277,2021-05-21 00:00:00.000,137.61,356599
2021-03-29 21:04:17.000,33389,2021-03-29 00:00:00.000,78.32,284858
2021-04-24 21:04:55.000,33365,2021-04-24 00:00:00.000,58.75,317942
2021-04-23 21:13:51.000,32694,2021-04-23 00:00:00.000,78.32,315649
2021-05-01 21:05:38.000,29916,2021-05-01 00:00:00.000,103.34,327367
2021-04-15 21:07:27.000,29834,2021-04-15 00:00:00.000,78.32,303589
2021-05-28 21:09:21.000,33408,2021-05-28 00:00:00.000,86.46,364034
2021-04-01 21:06:14.000,32793,2021-04-01 00:00:00.000,100.08,286350
2021-03-30 21:04:18.000,32586,2021-03-30 00:00:00.000,0,285369
2021-05-07 21:14:55.000,33225,2021-05-07 00:00:00.000,103.34,334121
2021-04-05 21:03:27.000,32479,2021-04-05 00:00:00.000,103.34,292992
2021-05-06 21:08:52.000,30151,2021-05-06 00:00:00.000,100.08,331265
2021-03-28 21:03:59.000,31290,2021-03-28 00:00:00.000,143.58,283791
2021-05-09 21:07:09.000,31175,2021-05-09 00:00:00.000,0,338010
2021-05-21 21:15:30.000,30902,2021-05-21 00:00:00.000,125.1,357539
2021-03-29 21:04:00.000,30715,2021-03-29 00:00:00.000,58.75,284756
2021-05-16 00:01:43.000,33031,2021-05-15 00:00:00.000,59.09,346625
2021-05-07 21:13:45.000,30423,2021-05-07 00:00:00.000,58.75,333520
2021-04-09 21:10:17.000,31201,2021-04-09 00:00:00.000,81.59,296872
2021-05-28 21:10:27.000,31243,2021-05-28 00:00:00.000,107.69,364617
2021-03-23 21:02:39.000,31343,2021-03-23 00:00:00.000,228.39,277987
2021-03-08 22:04:55.000,30078,2021-03-08 00:00:00.000,39.16,262041
2021-03-26 21:11:01.000,32055,2021-03-26 00:00:00.000,64.12,281134
2021-03-26 21:12:00.000,32851,2021-03-26 00:00:00.000,39.16,281485
2021-04-02 21:10:49.000,30437,2021-04-02 00:00:00.000,80.49,289375
2021-04-23 21:11:09.000,33066,2021-04-23 00:00:00.000,182.74,314251
2021-03-27 21:05:00.000,33174,2021-03-27 00:00:00.000,54.83,283217
2021-04-30 21:11:52.000,30355,2021-04-30 00:00:00.000,78.32,323576
2021-05-21 21:15:49.000,32857,2021-05-21 00:00:00.000,91.38,357698
2021-03-05 22:14:35.000,29884,2021-03-05 00:00:00.000,29.37,258723
2021-03-19 21:15:40.000,30294,2021-03-19 00:00:00.000,100.08,273955
2021-04-09 21:10:43.000,30429,2021-04-09 00:00:00.000,100.08,297122
2021-04-02 00:01:09.000,32157,2021-04-02 00:00:00.000,70.45,287447
2021-04-17 00:02:12.000,32680,2021-04-16 00:00:00.000,104.03,307980
2021-03-08 22:04:06.000,30747,2021-03-08 00:00:00.000,35.25,261825
2021-03-20 21:05:33.000,31394,2021-03-20 00:00:00.000,58.75,275879
2021-05-20 20:56:59.000,32413,2021-05-20 00:00:00.000,143.58,352719
2021-03-04 22:07:32.000,30157,2021-03-04 00:00:00.000,50.04,255585
2021-04-01 21:07:18.000,32283,2021-04-01 00:00:00.000,58.75,287021
2021-04-08 21:08:30.000,31871,2021-04-08 00:00:00.000,182.74,295574
2021-04-29 21:09:23.000,33531,2021-04-29 00:00:00.000,78.32,322057
2021-05-21 21:11:06.000,32277,2021-05-21 00:00:00.000,58.75,355325
2021-04-24 21:04:30.000,33191,2021-04-24 00:00:00.000,78.32,317699
2021-04-30 21:16:53.000,31045,2021-04-30 00:00:00.000,92.46,326223
2021-03-14 21:08:17.000,30993,2021-03-14 00:00:00.000,45.64,269078
2021-05-29 21:08:37.000,31700,2021-05-29 00:00:00.000,143.58,365989
2021-03-25 21:07:38.000,32421,2021-03-25 00:00:00.000,128.3,279410
2021-04-30 21:15:07.000,32486,2021-04-30 00:00:00.000,132.19,325325
2021-04-03 21:04:09.000,30586,2021-04-03 00:00:00.000,62.02,290982
2021-04-20 21:02:54.000,30939,2021-04-20 00:00:00.000,58.75,310961
2021-03-06 22:04:20.000,30562,2021-03-06 00:00:00.000,4.31,259895
2021-03-25 21:07:06.000,32696,2021-03-25 00:00:00.000,41.12,279191
2021-05-04 21:03:05.000,30240,2021-05-04 00:00:00.000,182.74,329597
2021-05-29 21:08:39.000,32006,2021-05-29 00:00:00.000,58.75,366015
2021-03-01 22:03:25.000,29887,2021-03-01 00:00:00.000,29.37,253820
2021-04-30 21:15:36.000,33103,2021-04-30 00:00:00.000,0,325552
2021-04-23 21:11:06.000,31677,2021-04-23 00:00:00.000,58.75,314224
2021-05-27 21:07:33.000,31189,2021-05-27 00:00:00.000,78.32,362348
2021-04-23 21:16:33.000,33686,2021-04-23 00:00:00.000,133.82,316914
2021-04-06 21:02:30.000,31661,2021-04-06 00:00:00.000,78.32,293504
2021-03-26 21:08:48.000,30434,2021-03-26 00:00:00.000,44.06,280360
2021-05-08 21:05:24.000,32253,2021-05-08 00:00:00.000,78.32,336565
2021-04-26 21:04:50.000,30418,2021-04-26 00:00:00.000,92.41,319998
2021-04-05 21:03:20.000,32981,2021-04-05 00:00:00.000,170.3,292925
2021-04-23 21:15:31.000,31472,2021-04-23 00:00:00.000,58.75,316429
2021-03-05 22:12:06.000,30230,2021-03-05 00:00:00.000,50.04,258036
2021-05-14 21:11:16.000,32169,2021-05-14 00:00:00.000,143.58,342724
2021-04-20 21:03:23.000,31775,2021-04-20 00:00:00.000,78.32,311228
2021-04-02 21:09:30.000,33004,2021-04-02 00:00:00.000,143.58,288593
2021-03-26 21:11:17.000,32957,2021-03-26 00:00:00.000,26.09,281227
2021-03-25 21:07:52.000,30824,2021-03-25 00:00:00.000,100.08,279492
2021-03-12 22:10:36.000,30444,2021-03-12 00:00:00.000,100.08,265293
2021-04-30 21:11:55.000,30746,2021-04-30 00:00:00.000,58.75,323604
2021-05-23 21:05:23.000,32457,2021-05-23 00:00:00.000,100.08,359349
2021-04-10 21:05:15.000,31117,2021-04-10 00:00:00.000,0,300115
2021-04-23 21:13:34.000,33413,2021-04-23 00:00:00.000,103.34,315497
2021-05-20 20:56:47.000,32620,2021-05-20 00:00:00.000,159.89,352609
2021-05-21 21:13:33.000,33550,2021-05-21 00:00:00.000,78.32,356569
2021-05-08 21:04:54.000,31377,2021-05-08 00:00:00.000,78.32,336282
2021-03-11 22:09:51.000,30657,2021-03-11 00:00:00.000,4.31,263897
2021-05-07 21:15:33.000,33779,2021-05-07 00:00:00.000,182.74,334485
2021-04-30 21:13:12.000,32807,2021-04-30 00:00:00.000,104.43,324319
2021-04-02 21:11:37.000,32171,2021-04-02 00:00:00.000,84.86,289871
2021-05-06 21:10:22.000,32274,2021-05-06 00:00:00.000,100.08,332099
2021-03-05 22:10:16.000,30409,2021-03-05 00:00:00.000,91.37,257556
2021-04-09 21:10:46.000,32155,2021-04-09 00:00:00.000,78.32,297155
2021-03-18 21:07:05.000,31657,2021-03-18 00:00:00.000,0,270933
2021-04-16 21:13:35.000,33389,2021-04-16 00:00:00.000,0,307007
2021-05-16 21:06:07.000,32356,2021-05-16 00:00:00.000,64.12,347398
2021-04-11 21:04:58.000,30388,2021-04-11 00:00:00.000,143.58,300646
2021-04-02 21:09:27.000,33068,2021-04-02 00:00:00.000,78.32,288570
2021-04-01 21:07:50.000,31523,2021-04-01 00:00:00.000,78.32,287371
2021-04-09 21:11:17.000,31541,2021-04-09 00:00:00.000,78.32,297455
2021-04-22 21:09:26.000,31009,2021-04-22 00:00:00.000,104.97,312680
2021-04-19 21:04:40.000,32566,2021-04-19 00:00:00.000,0,310724
2021-03-06 22:04:54.000,30515,2021-03-06 00:00:00.000,50.04,260060
2021-03-14 21:08:22.000,30942,2021-03-14 00:00:00.000,54.83,269090
2021-05-30 21:06:28.000,30699,2021-05-30 00:00:00.000,191.45,369134
2021-04-29 21:08:53.000,32770,2021-04-29 00:00:00.000,78.32,321819
2021-04-29 21:07:24.000,33518,2021-04-29 00:00:00.000,100.08,321080
2021-04-17 21:04:54.000,30585,2021-04-17 00:00:00.000,58.75,308531
2021-04-29 21:08:29.000,31548,2021-04-29 00:00:00.000,78.32,321612
2021-04-23 21:11:07.000,32162,2021-04-23 00:00:00.000,78.32,314230
2021-04-23 21:11:35.000,33748,2021-04-23 00:00:00.000,100.08,314480
2021-04-06 21:02:56.000,29965,2021-04-06 00:00:00.000,100.08,293665
2021-03-19 21:15:42.000,31221,2021-03-19 00:00:00.000,62.02,273968
