CREATEDAT,DELIVERYDATE,ID,INVOICEID,USERID
2021-09-15 01:36:35.000,2021-09-21 00:00:00.000,903071,542254,31338
2021-09-12 14:13:20.000,2021-09-21 00:00:00.000,897464,542409,32521
2021-09-16 18:38:42.000,2021-09-21 00:00:00.000,908461,542016,33743
2021-09-12 19:14:37.000,2021-09-21 00:00:00.000,898250,542875,33710
2021-09-17 19:02:58.000,2021-09-22 00:00:00.000,910292,,33361
2021-09-18 02:11:59.000,2021-09-29 00:00:00.000,910705,,30891
2021-09-18 01:36:47.000,2021-09-22 00:00:00.000,910666,,33265
2021-09-18 02:15:24.000,2021-09-22 00:00:00.000,910708,543400,30891
2021-09-17 22:37:36.000,2021-09-22 00:00:00.000,910505,543447,30626
2021-09-18 16:02:33.000,2021-09-22 00:00:00.000,911433,543154,30521
2021-09-18 16:02:34.000,2021-09-22 00:00:00.000,911437,543149,30544
2021-09-17 19:15:04.000,2021-09-22 00:00:00.000,910304,543501,30507
2021-09-18 16:02:52.000,2021-09-22 00:00:00.000,911453,543132,33271
2021-09-16 02:14:37.000,2021-09-22 00:00:00.000,906277,543746,30631
2021-09-18 14:37:40.000,2021-09-22 00:00:00.000,911129,543323,32617
2021-09-18 16:02:43.000,2021-09-22 00:00:00.000,911442,543146,31480
2021-09-10 17:44:04.000,2021-09-22 00:00:00.000,894876,543973,33187
2021-09-18 16:02:44.000,2021-09-22 00:00:00.000,911447,543153,32327
2021-09-18 16:02:43.000,2021-09-22 00:00:00.000,911441,543144,32346
2021-09-17 16:58:23.000,2021-09-22 00:00:00.000,910074,543548,33340
2021-09-16 01:47:01.000,2021-09-22 00:00:00.000,906227,543753,33117
2021-09-18 16:02:52.000,2021-09-22 00:00:00.000,911454,543134,33321
2021-09-16 13:46:45.000,2021-09-22 00:00:00.000,906735,543737,32449
2021-09-18 16:02:26.000,2021-09-22 00:00:00.000,911424,543172,30113
2021-09-17 14:45:32.000,2021-09-22 00:00:00.000,909550,543623,31825
2021-09-18 16:02:44.000,2021-09-22 00:00:00.000,911445,543152,32334
2021-09-18 16:02:44.000,2021-09-22 00:00:00.000,911444,543142,32360
2021-09-18 16:02:34.000,2021-09-22 00:00:00.000,911436,543148,31432
2021-09-18 14:40:42.000,2021-09-22 00:00:00.000,911135,543319,31562
2021-09-13 15:14:23.000,2021-09-22 00:00:00.000,899384,543902,30993
2021-09-18 16:02:26.000,2021-09-22 00:00:00.000,911426,543157,30445
2021-09-18 15:12:27.000,2021-10-04 00:00:00.000,911201,,32685
2021-09-18 16:02:26.000,2021-09-22 00:00:00.000,911425,543161,29825
2021-09-18 16:02:53.000,2021-09-22 00:00:00.000,911455,543145,33303
2021-09-18 16:02:54.000,2021-09-22 00:00:00.000,911458,543128,33192
2021-09-17 01:54:26.000,2021-09-22 00:00:00.000,909185,543625,32378
2021-09-18 16:02:33.000,2021-09-22 00:00:00.000,911431,543163,30710
2021-09-17 13:19:29.000,2021-09-22 00:00:00.000,909481,543604,33264
2021-09-18 16:02:36.000,2021-09-22 00:00:00.000,911438,543159,30728
2021-09-18 17:16:24.000,2021-10-04 00:00:00.000,911789,,32163
2021-09-17 17:05:37.000,2021-09-22 00:00:00.000,910083,543551,29982
2021-09-16 14:50:30.000,2021-09-22 00:00:00.000,906878,543718,30556
2021-09-18 18:19:22.000,2021-09-26 00:00:00.000,911900,,29868
2021-09-06 14:47:07.000,2021-09-22 00:00:00.000,884304,544041,33074
2021-09-18 03:00:52.000,2021-09-22 00:00:00.000,910748,543391,32272
2021-09-18 16:02:45.000,2021-09-22 00:00:00.000,911449,543138,32741
2021-09-18 16:02:33.000,2021-09-22 00:00:00.000,911432,543155,30612
2021-09-12 23:04:31.000,2021-09-22 00:00:00.000,898560,543920,30747
2021-09-13 15:08:19.000,2021-09-22 00:00:00.000,899379,543899,29827
2021-09-12 20:49:07.000,2021-09-22 00:00:00.000,898377,543915,32742
2021-09-18 05:59:38.000,2021-09-22 00:00:00.000,910832,543375,33253
2021-09-15 23:33:33.000,2021-09-22 00:00:00.000,905946,543772,33001
2021-09-18 16:02:52.000,2021-09-22 00:00:00.000,911451,543135,33605
2021-09-16 00:55:57.000,2021-09-22 00:00:00.000,906118,543761,31768
2021-09-18 16:01:13.000,2021-10-04 00:00:00.000,911347,,31087
2021-09-16 14:59:24.000,2021-09-22 00:00:00.000,906896,543713,33332
2021-09-17 15:06:44.000,2021-09-22 00:00:00.000,909572,543596,32849
2021-09-18 01:37:58.000,2021-09-22 00:00:00.000,910669,543420,33265
2021-09-18 16:06:02.000,2021-10-04 00:00:00.000,911646,,31087
2021-09-15 20:41:19.000,2021-09-22 00:00:00.000,905577,543776,33287
2021-09-08 18:13:30.000,2021-09-22 00:00:00.000,889457,544020,32469
2021-09-18 16:02:45.000,2021-09-22 00:00:00.000,911450,543137,32727
2021-09-18 16:02:32.000,2021-09-22 00:00:00.000,911430,543156,30681
2021-09-16 10:16:19.000,2021-09-22 00:00:00.000,906576,543741,32827
2021-09-18 03:30:46.000,2021-09-22 00:00:00.000,910771,543378,33309
2021-09-18 17:45:24.000,2021-10-03 00:00:00.000,911848,,30835
2021-09-18 16:02:34.000,2021-09-22 00:00:00.000,911434,543151,31330
2021-09-18 16:02:34.000,2021-09-22 00:00:00.000,911435,543150,30557
2021-09-14 21:59:50.000,2021-09-22 00:00:00.000,902563,543848,31414
2021-09-18 16:02:52.000,2021-09-22 00:00:00.000,911452,543130,33291
2021-09-14 20:39:03.000,2021-09-22 00:00:00.000,902387,543850,32693
2021-09-18 16:02:54.000,2021-09-22 00:00:00.000,911459,543143,33052
2021-09-13 14:10:12.000,2021-09-22 00:00:00.000,899305,543908,32979
2021-09-10 17:04:46.000,2021-09-22 00:00:00.000,894813,543979,30460
2021-09-15 00:32:02.000,2021-09-22 00:00:00.000,902928,543834,32356
2021-09-18 16:02:54.000,2021-09-22 00:00:00.000,911457,543129,33512
2021-09-17 17:20:39.000,2021-09-22 00:00:00.000,910111,543540,33310
2021-09-17 17:14:47.000,2021-09-22 00:00:00.000,910099,543541,31150
2021-09-16 11:31:56.000,2021-09-22 00:00:00.000,906609,543738,33297
2021-09-13 20:38:55.000,2021-09-22 00:00:00.000,900058,543891,30420
2021-09-15 22:23:46.000,2021-09-22 00:00:00.000,905788,543760,31747
2021-09-17 19:13:48.000,2021-09-22 00:00:00.000,910303,543503,33361
2021-09-17 20:13:39.000,2021-09-22 00:00:00.000,910371,543483,32942
2021-09-18 15:24:55.000,2021-09-22 00:00:00.000,911224,543304,31536
2021-09-18 16:02:55.000,2021-09-22 00:00:00.000,911460,543126,33168
2021-09-18 16:02:44.000,2021-09-22 00:00:00.000,911446,543140,31543
2021-09-17 17:25:31.000,2021-09-22 00:00:00.000,910120,543539,29998
2021-09-18 16:02:44.000,2021-09-22 00:00:00.000,911443,543141,32999
2021-09-18 16:02:36.000,2021-09-22 00:00:00.000,911440,543147,30716
2021-09-18 16:02:45.000,2021-09-22 00:00:00.000,911448,543139,31519
2021-09-18 19:00:20.000,2021-09-22 00:00:00.000,911973,544182,32337
2021-09-16 18:37:09.000,2021-09-22 00:00:00.000,908456,544291,33847
2021-09-16 18:05:52.000,2021-09-22 00:00:00.000,908405,544298,33760
2021-09-18 22:39:47.000,2021-10-04 00:00:00.000,912348,,33005
2021-09-18 19:00:19.000,2021-09-22 00:00:00.000,911972,544183,32202
2021-09-18 20:55:54.000,2021-10-04 00:00:00.000,912190,,33359
2021-09-19 01:18:10.000,2021-10-06 00:00:00.000,912522,,31520
2021-09-19 11:01:25.000,2021-09-26 00:00:00.000,912794,,33728
2021-09-19 00:10:16.000,2021-09-23 00:00:00.000,912452,544690,30694
2021-09-11 22:04:26.000,2021-09-23 00:00:00.000,896865,544990,32357
2021-09-19 18:08:58.000,2021-10-03 00:00:00.000,913499,,30835
2021-09-19 15:15:42.000,2021-10-04 00:00:00.000,912989,,32594
2021-09-11 14:27:49.000,2021-09-23 00:00:00.000,895705,545004,32212
2021-09-19 15:06:39.000,2021-09-27 00:00:00.000,912983,,30868
2021-09-16 19:47:37.000,2021-09-23 00:00:00.000,908706,544874,33413
2021-09-19 16:01:18.000,2021-09-23 00:00:00.000,913113,544559,30164
2021-09-19 16:42:44.000,2021-09-27 00:00:00.000,913370,,33225
2021-09-19 17:37:03.000,2021-10-06 00:00:00.000,913456,,33361
2021-09-19 16:01:15.000,2021-09-23 00:00:00.000,913110,544560,32475
2021-09-18 16:43:45.000,2021-09-23 00:00:00.000,911735,544776,30958
2021-09-18 22:56:05.000,2021-09-23 00:00:00.000,912369,544708,30986
2021-09-17 17:20:10.000,2021-09-23 00:00:00.000,910109,544832,30715
2021-09-19 16:01:16.000,2021-09-23 00:00:00.000,913111,544555,32495
2021-09-18 17:07:12.000,2021-09-23 00:00:00.000,911769,544772,30939
2021-09-19 14:43:17.000,2021-09-23 00:00:00.000,912951,544634,32466
2021-09-19 16:01:06.000,2021-09-23 00:00:00.000,913101,544567,29867
2021-09-19 16:01:18.000,2021-09-23 00:00:00.000,913117,544551,32524
2021-09-14 17:07:48.000,2021-09-23 00:00:00.000,901768,544923,31683
2021-09-13 18:22:19.000,2021-09-23 00:00:00.000,899847,544952,33424
2021-09-19 16:01:18.000,2021-09-23 00:00:00.000,913112,544557,31660
2021-09-19 16:01:25.000,2021-09-23 00:00:00.000,913126,544542,33669
2021-09-19 16:01:18.000,2021-09-23 00:00:00.000,913115,544553,31928
2021-09-16 23:06:23.000,2021-09-23 00:00:00.000,908963,544861,32919
2021-09-19 16:01:18.000,2021-09-23 00:00:00.000,913118,544550,33462
2021-09-15 23:27:06.000,2021-09-23 00:00:00.000,905932,544898,31208
2021-09-18 13:52:20.000,2021-09-23 00:00:00.000,911051,544818,33397
2021-09-19 16:01:07.000,2021-09-23 00:00:00.000,913103,544566,29811
2021-09-15 19:32:08.000,2021-09-23 00:00:00.000,905399,544900,31638
2021-09-19 18:19:33.000,2021-10-03 00:00:00.000,913517,,31176
2021-09-18 22:39:35.000,2021-09-23 00:00:00.000,912347,544705,33454
2021-09-08 16:50:08.000,2021-09-23 00:00:00.000,889291,545022,29940
2021-09-12 16:38:02.000,2021-09-23 00:00:00.000,897931,544976,30698
2021-09-08 22:31:45.000,2021-09-23 00:00:00.000,890037,545024,33514
2021-09-19 16:01:18.000,2021-09-23 00:00:00.000,913116,544552,31205
2021-09-09 13:08:44.000,2021-09-23 00:00:00.000,890782,545008,29838
2021-09-19 00:33:45.000,2021-09-23 00:00:00.000,912482,544685,33557
2021-09-04 19:02:09.000,2021-09-23 00:00:00.000,881875,544353,31455
2021-09-19 16:01:18.000,2021-09-23 00:00:00.000,913114,544554,31539
2021-09-18 21:31:00.000,2021-09-23 00:00:00.000,912246,544717,30739
2021-09-19 16:01:26.000,2021-09-23 00:00:00.000,913128,544541,33507
2021-09-15 23:35:50.000,2021-09-23 00:00:00.000,905951,544904,30055
2021-09-16 10:53:57.000,2021-09-23 00:00:00.000,906587,544901,29780
2021-09-19 16:01:27.000,2021-09-23 00:00:00.000,913129,544540,33770
2021-09-19 00:17:39.000,2021-09-23 00:00:00.000,912463,544692,31826
2021-09-16 16:46:16.000,2021-09-23 00:00:00.000,908219,544880,33174
2021-09-19 16:01:19.000,2021-09-23 00:00:00.000,913119,544549,32497
2021-09-11 11:42:53.000,2021-09-23 00:00:00.000,895574,544991,30665
2021-09-12 16:02:50.000,2021-09-16 00:00:00.000,897704,532210,33507
2021-09-12 16:02:40.000,2021-09-16 00:00:00.000,897697,532215,30268
2021-09-12 16:02:42.000,2021-09-16 00:00:00.000,897700,532212,31205
2021-09-12 15:38:30.000,2021-09-16 00:00:00.000,897572,532303,32466
2021-09-12 16:02:52.000,2021-09-16 00:00:00.000,897705,532209,32919
2021-09-12 15:50:29.000,2021-09-16 00:00:00.000,897592,532305,29867
2021-08-29 17:51:08.000,2021-09-16 00:00:00.000,867899,532014,33514
2021-09-12 16:13:49.000,2021-09-19 00:00:00.000,897898,,30835
2021-09-12 16:02:34.000,2021-09-16 00:00:00.000,897692,532221,32495
2021-09-12 16:29:44.000,2021-09-24 00:00:00.000,897925,,30698
2021-09-12 16:02:41.000,2021-09-16 00:00:00.000,897699,532214,31648
2021-09-07 11:36:58.000,2021-09-16 00:00:00.000,885785,532603,31683
2021-09-12 16:02:40.000,2021-09-16 00:00:00.000,897696,532213,32475
2021-08-30 14:35:59.000,2021-09-16 00:00:00.000,869459,532034,32404
2021-09-11 14:23:45.000,2021-09-16 00:00:00.000,895698,532491,32212
2021-09-03 19:41:12.000,2021-09-16 00:00:00.000,880215,532650,31539
2021-09-11 00:00:36.000,2021-09-16 00:00:00.000,895295,532498,30739
2021-09-08 00:05:43.000,2021-09-16 00:00:00.000,887356,532591,30089
2021-09-10 19:29:37.000,2021-09-16 00:00:00.000,895053,532513,31528
2021-09-12 15:24:48.000,2021-09-27 00:00:00.000,897551,,33333
2021-09-12 16:02:53.000,2021-09-16 00:00:00.000,897707,532203,33669
2021-09-09 13:13:11.000,2021-09-16 00:00:00.000,890791,532569,30715
2021-09-12 16:02:35.000,2021-09-16 00:00:00.000,897695,532217,32497
2021-09-12 16:02:54.000,2021-09-16 00:00:00.000,897709,532204,33397
2021-09-12 16:02:53.000,2021-09-16 00:00:00.000,897706,532207,33770
2021-09-12 16:02:34.000,2021-09-16 00:00:00.000,897694,532218,31208
2021-09-11 21:18:06.000,2021-09-16 00:00:00.000,896805,532391,31826
2021-09-12 16:56:46.000,2021-09-27 00:00:00.000,897960,,32341
2021-09-09 01:20:48.000,2021-09-16 00:00:00.000,890325,532567,33413
2021-09-08 16:48:28.000,2021-09-16 00:00:00.000,889290,532577,29940
2021-09-11 16:35:19.000,2021-09-16 00:00:00.000,896374,532452,30939
2021-09-12 16:02:33.000,2021-09-16 00:00:00.000,897691,532220,31660
2021-09-09 23:56:15.000,2021-09-16 00:00:00.000,892719,532547,31324
2021-08-28 20:38:53.000,2021-09-16 00:00:00.000,866383,532010,33424
2021-09-11 12:22:16.000,2021-09-16 00:00:00.000,895597,532487,32525
2021-09-12 16:02:34.000,2021-09-16 00:00:00.000,897693,532222,30986
2021-09-04 17:16:02.000,2021-09-16 00:00:00.000,881658,532648,29937
2021-09-01 14:16:12.000,2021-09-16 00:00:00.000,873427,532666,31638
2021-09-11 22:17:14.000,2021-09-16 00:00:00.000,896880,532378,30694
2021-09-12 16:02:24.000,2021-09-16 00:00:00.000,897688,532224,29780
2021-09-12 16:02:50.000,2021-09-16 00:00:00.000,897701,532208,32524
2021-09-12 16:10:18.000,2021-09-26 00:00:00.000,897892,,30835
2021-09-12 16:02:58.000,2021-09-16 00:00:00.000,897710,532205,33462
2021-09-11 17:14:25.000,2021-09-16 00:00:00.000,896464,532424,31600
2021-09-12 15:39:55.000,2021-09-28 00:00:00.000,897575,,32400
2021-08-31 12:42:47.000,2021-09-16 00:00:00.000,871017,532675,29811
2021-09-12 14:22:54.000,2021-09-16 00:00:00.000,897474,532328,32754
2021-09-12 16:47:03.000,2021-09-27 00:00:00.000,897947,,32240
2021-09-04 19:01:07.000,2021-09-16 00:00:00.000,881833,532640,31455
2021-09-12 17:22:00.000,2021-09-27 00:00:00.000,897993,,31689
2021-09-11 22:01:18.000,2021-09-16 00:00:00.000,896859,532380,32357
2021-09-12 16:02:41.000,2021-09-16 00:00:00.000,897698,532219,32429
2021-09-09 17:00:45.000,2021-09-16 00:00:00.000,891227,532546,33327
2021-09-12 16:02:23.000,2021-09-16 00:00:00.000,897685,532225,29826
2021-09-07 23:54:24.000,2021-09-16 00:00:00.000,887323,532593,30183
2021-09-11 16:40:05.000,2021-09-16 00:00:00.000,896383,532451,29846
2021-09-11 16:16:57.000,2021-09-16 00:00:00.000,896327,532469,30958
2021-09-11 20:34:23.000,2021-09-16 00:00:00.000,896759,532398,33557
2021-09-12 16:02:50.000,2021-09-16 00:00:00.000,897703,532211,33454
2021-09-12 23:54:49.000,2021-09-27 00:00:00.000,898638,,32718
2021-09-12 19:31:37.000,2021-09-29 00:00:00.000,898271,,32849
2021-09-13 00:21:49.000,2021-09-19 00:00:00.000,898683,,30835
2021-09-07 21:56:34.000,2021-09-16 00:00:00.000,887076,532843,33790
2021-09-11 19:08:04.000,2021-09-16 00:00:00.000,896672,532814,33399
2021-09-11 19:10:01.000,2021-09-16 00:00:00.000,896675,532815,33714
2021-09-12 19:37:33.000,2021-09-27 00:00:00.000,898274,,33196
2021-09-12 19:00:26.000,2021-09-16 00:00:00.000,898167,532781,32600
2021-09-13 03:01:06.000,2021-09-27 00:00:00.000,898931,,32234
2021-09-13 01:03:57.000,2021-09-26 00:00:00.000,898767,,33208
2021-09-13 04:00:33.000,2021-09-19 00:00:00.000,898986,,32487
2021-09-13 10:04:52.000,2021-09-27 00:00:00.000,899114,,33005
2021-09-13 15:39:58.000,2021-10-01 00:00:00.000,899437,,32313
2021-09-13 16:20:55.000,2021-09-30 00:00:00.000,899639,,31062
2021-09-02 21:17:57.000,2021-09-17 00:00:00.000,877778,533311,33422
2021-09-12 01:55:40.000,2021-09-17 00:00:00.000,897136,533144,31850
2021-09-13 03:51:16.000,2021-09-17 00:00:00.000,898973,533040,32471
2021-09-13 16:02:20.000,2021-09-17 00:00:00.000,899522,532957,30800
2021-09-13 15:02:08.000,2021-09-20 00:00:00.000,899370,,30929
2021-09-13 16:02:21.000,2021-09-17 00:00:00.000,899523,532952,29946
2021-09-13 15:07:04.000,2021-09-27 00:00:00.000,899375,,33225
2021-09-13 13:44:22.000,2021-09-27 00:00:00.000,899275,,32570
2021-09-13 16:50:51.000,2021-09-30 00:00:00.000,899688,,33514
2021-09-13 16:33:53.000,2021-09-27 00:00:00.000,899659,,31087
2021-09-13 16:02:19.000,2021-09-17 00:00:00.000,899521,532953,32370
2021-09-12 18:09:00.000,2021-09-17 00:00:00.000,898084,533105,32734
2021-09-13 16:02:09.000,2021-09-17 00:00:00.000,899516,532961,33812
2021-08-31 14:10:42.000,2021-09-17 00:00:00.000,871109,532858,32690
2021-09-12 22:05:08.000,2021-09-17 00:00:00.000,898488,533079,32613
2021-09-13 16:02:08.000,2021-09-17 00:00:00.000,899513,532965,32609
2021-09-13 16:02:17.000,2021-09-17 00:00:00.000,899519,532959,31787
2021-09-12 01:48:36.000,2021-09-17 00:00:00.000,897127,533148,30871
2021-09-13 20:35:04.000,2021-09-22 00:00:00.000,900048,,30420
2021-09-13 23:45:20.000,2021-09-26 00:00:00.000,900396,,29813
2021-09-13 23:38:10.000,2021-09-16 00:00:00.000,900384,,30835
2021-09-13 18:46:07.000,2021-09-17 00:00:00.000,899892,,32370
2021-09-14 11:12:16.000,2021-09-27 00:00:00.000,900954,,30930
2021-09-14 14:40:17.000,2021-09-20 00:00:00.000,901309,,32584
2021-09-14 16:08:18.000,2021-09-21 00:00:00.000,901584,,33788
2021-09-14 14:07:08.000,2021-09-27 00:00:00.000,901178,,32156
2021-09-14 17:22:06.000,2021-09-19 00:00:00.000,901800,,30178
2021-09-14 23:50:10.000,2021-09-19 00:00:00.000,902812,,32513
2021-09-14 20:22:55.000,2021-09-19 00:00:00.000,902334,,33728
2021-09-14 19:30:39.000,2021-09-19 00:00:00.000,902172,,33705
2021-09-14 22:24:34.000,2021-09-26 00:00:00.000,902609,,31448
2021-09-14 23:59:32.000,2021-09-20 00:00:00.000,902837,,33043
2021-09-14 22:36:56.000,2021-09-20 00:00:00.000,902639,,33043
2021-09-14 18:54:51.000,2021-09-20 00:00:00.000,902066,,31874
2021-09-15 01:56:22.000,2021-09-19 00:00:00.000,903118,,30438
2021-09-15 03:33:02.000,2021-09-27 00:00:00.000,903297,,32125
2021-09-15 11:37:35.000,2021-09-19 00:00:00.000,903567,534140,33844
2021-09-06 17:50:43.000,2021-09-19 00:00:00.000,884734,535815,33208
2021-09-15 16:08:37.000,2021-09-19 00:00:00.000,904200,533797,31727
2021-09-06 20:39:20.000,2021-09-19 00:00:00.000,884976,535807,33375
2021-09-15 16:09:16.000,2021-09-19 00:00:00.000,904225,533770,32971
2021-09-12 03:38:32.000,2021-09-19 00:00:00.000,897214,535335,32122
2021-09-15 16:08:52.000,2021-09-19 00:00:00.000,904207,533792,31764
2021-09-14 15:36:16.000,2021-09-19 00:00:00.000,901494,534676,30193
2021-09-15 16:08:52.000,2021-09-19 00:00:00.000,904206,533794,32050
2021-09-13 19:23:40.000,2021-09-19 00:00:00.000,899957,535004,31169
2021-09-07 00:44:32.000,2021-09-19 00:00:00.000,885375,535798,30817
2021-09-15 16:08:54.000,2021-09-19 00:00:00.000,904213,533789,31877
2021-09-10 16:15:43.000,2021-09-19 00:00:00.000,894693,535462,33688
2021-09-12 00:26:12.000,2021-09-19 00:00:00.000,897021,535354,31897
2021-09-14 18:30:06.000,2021-09-19 00:00:00.000,901993,534478,32333
2021-09-15 16:08:36.000,2021-09-19 00:00:00.000,904197,533806,31120
2021-09-15 16:08:09.000,2021-09-19 00:00:00.000,904177,533824,29958
2021-09-15 16:08:35.000,2021-09-19 00:00:00.000,904193,533808,31055
2021-09-15 16:08:18.000,2021-09-19 00:00:00.000,904181,533817,29924
2021-09-14 18:25:00.000,2021-09-19 00:00:00.000,901976,534482,30704
2021-09-08 17:31:43.000,2021-09-19 00:00:00.000,889360,535634,32452
2021-09-15 16:08:37.000,2021-09-19 00:00:00.000,904199,533803,30941
2021-09-04 15:14:28.000,2021-09-19 00:00:00.000,880991,533328,30799
2021-09-15 16:08:25.000,2021-09-19 00:00:00.000,904182,533813,30761
2021-09-14 19:34:59.000,2021-09-19 00:00:00.000,902188,534411,33705
2021-09-15 06:56:57.000,2021-09-19 00:00:00.000,903480,534159,32403
2021-09-14 14:07:30.000,2021-09-19 00:00:00.000,901179,534791,30835
2021-09-14 20:39:05.000,2021-09-19 00:00:00.000,902388,534380,30178
2021-09-14 23:06:02.000,2021-09-19 00:00:00.000,902698,534322,31693
2021-09-13 20:05:41.000,2021-09-19 00:00:00.000,900011,534992,32222
2021-09-15 16:09:18.000,2021-09-19 00:00:00.000,904233,533763,32855
2021-09-11 00:17:45.000,2021-09-19 00:00:00.000,895307,535419,33099
2021-09-15 16:08:36.000,2021-09-19 00:00:00.000,904195,533801,31709
2021-09-14 04:22:51.000,2021-09-19 00:00:00.000,900837,534858,31016
2021-09-14 17:58:50.000,2021-09-19 00:00:00.000,901903,534521,32415
2021-09-14 15:54:21.000,2021-09-19 00:00:00.000,901541,534662,31572
2021-09-14 13:44:21.000,2021-09-19 00:00:00.000,901086,534822,31459
2021-09-15 16:09:02.000,2021-09-19 00:00:00.000,904214,533787,32258
2021-09-07 17:27:14.000,2021-09-19 00:00:00.000,886345,535756,30653
2021-09-15 02:57:44.000,2021-09-19 00:00:00.000,903250,534197,31452
2021-09-15 16:08:10.000,2021-09-19 00:00:00.000,904180,533818,29868
2021-09-15 16:09:16.000,2021-09-19 00:00:00.000,904229,533767,33520
2021-09-15 02:24:46.000,2021-09-19 00:00:00.000,903183,534204,33792
2021-09-14 15:05:55.000,2021-09-19 00:00:00.000,901422,534689,32704
2021-09-05 16:06:20.000,2021-09-19 00:00:00.000,883071,535889,29903
2021-09-15 13:04:11.000,2021-09-19 00:00:00.000,903628,534127,31856
2021-09-15 12:33:58.000,2021-09-19 00:00:00.000,903594,,33519
2021-09-09 00:23:25.000,2021-09-19 00:00:00.000,890218,535571,31441
2021-09-15 13:40:55.000,2021-09-19 00:00:00.000,903685,534110,30014
2021-09-12 15:59:23.000,2021-09-19 00:00:00.000,897613,535285,31252
2021-09-14 13:51:47.000,2021-09-19 00:00:00.000,901118,534807,31828
2021-09-08 01:00:36.000,2021-09-19 00:00:00.000,887481,535708,33432
2021-09-15 16:08:54.000,2021-09-19 00:00:00.000,904212,533786,32001
2021-09-13 01:37:27.000,2021-09-19 00:00:00.000,898815,535145,33206
2021-09-13 00:56:23.000,2021-09-19 00:00:00.000,898752,535155,30451
2021-09-15 16:09:16.000,2021-09-19 00:00:00.000,904227,533777,33041
2021-09-15 11:22:57.000,2021-09-19 00:00:00.000,903557,534152,32995
2021-09-13 22:07:59.000,2021-09-19 00:00:00.000,900198,534964,31548
2021-09-13 02:17:56.000,2021-09-19 00:00:00.000,898883,535137,32132
2021-09-13 23:21:45.000,2021-09-19 00:00:00.000,900353,534929,33256
2021-09-09 23:12:01.000,2021-09-19 00:00:00.000,892289,535509,31549
2021-09-15 16:08:26.000,2021-09-19 00:00:00.000,904185,533812,30227
2021-09-15 15:23:09.000,2021-09-19 00:00:00.000,903859,534070,30637
2021-09-11 22:49:40.000,2021-09-19 00:00:00.000,896922,535362,30228
2021-09-14 15:46:06.000,2021-09-19 00:00:00.000,901522,534679,31866
2021-09-15 16:09:07.000,2021-09-19 00:00:00.000,904223,533774,32052
2021-09-14 19:34:24.000,2021-09-19 00:00:00.000,902186,534414,30866
2021-09-13 23:43:26.000,2021-09-19 00:00:00.000,900392,534936,29813
2021-09-14 22:55:17.000,2021-09-19 00:00:00.000,902676,534328,32427
2021-09-15 16:08:29.000,2021-09-19 00:00:00.000,904190,533810,30752
2021-09-13 18:37:33.000,2021-09-19 00:00:00.000,899881,535016,29785
2021-09-15 00:23:34.000,2021-09-19 00:00:00.000,902898,534272,29995
2021-09-15 16:09:02.000,2021-09-19 00:00:00.000,904215,533781,32779
2021-09-08 21:37:58.000,2021-09-19 00:00:00.000,889956,535622,33092
2021-09-04 10:38:51.000,2021-09-19 00:00:00.000,880782,533333,31366
2021-09-14 13:03:39.000,2021-09-19 00:00:00.000,901004,534832,31148
2021-09-15 14:23:36.000,2021-09-20 00:00:00.000,903754,,30085
2021-09-14 18:00:06.000,2021-09-19 00:00:00.000,901908,534518,32865
2021-09-15 02:16:40.000,2021-09-19 00:00:00.000,903164,534213,30438
2021-09-06 22:33:12.000,2021-09-19 00:00:00.000,885177,535802,30332
2021-09-15 16:08:26.000,2021-09-19 00:00:00.000,904187,533811,30895
2021-09-14 19:02:40.000,2021-09-19 00:00:00.000,902095,534438,33652
2021-09-15 16:08:52.000,2021-09-19 00:00:00.000,904208,533791,31810
2021-09-13 22:07:43.000,2021-09-19 00:00:00.000,900197,534962,30888
2021-09-15 16:08:51.000,2021-09-19 00:00:00.000,904205,533795,32006
2021-09-15 16:08:08.000,2021-09-19 00:00:00.000,904172,533827,30052
2021-09-05 14:25:53.000,2021-09-19 00:00:00.000,882605,535901,33695
2021-09-08 01:00:24.000,2021-09-19 00:00:00.000,887480,535723,31511
2021-09-14 14:41:36.000,2021-09-19 00:00:00.000,901313,534745,31698
2021-09-15 16:08:52.000,2021-09-19 00:00:00.000,904210,533793,31972
2021-09-15 16:09:16.000,2021-09-19 00:00:00.000,904226,533769,33636
2021-09-15 16:09:05.000,2021-09-19 00:00:00.000,904221,533780,32235
2021-09-15 17:52:15.000,2021-09-19 00:00:00.000,904965,,30615
2021-09-15 16:09:28.000,2021-09-19 00:00:00.000,904240,533766,33856
2021-09-14 18:12:05.000,2021-09-19 00:00:00.000,901946,534499,29994
2021-09-14 23:28:23.000,2021-09-19 00:00:00.000,902765,534308,31993
2021-09-07 22:25:42.000,2021-09-19 00:00:00.000,887147,535726,31176
2021-09-14 19:27:41.000,2021-09-19 00:00:00.000,902161,534421,30938
2021-09-15 16:09:04.000,2021-09-19 00:00:00.000,904220,533785,32280
2021-09-14 15:17:55.000,2021-09-19 00:00:00.000,901452,534694,30366
2021-09-12 19:52:33.000,2021-09-19 00:00:00.000,898307,535233,33821
2021-09-07 18:27:01.000,2021-09-19 00:00:00.000,886507,535738,30531
2021-09-14 16:37:53.000,2021-09-19 00:00:00.000,901672,534606,30989
2021-09-15 14:08:23.000,2021-09-27 00:00:00.000,903726,,31136
2021-09-15 16:08:49.000,2021-09-19 00:00:00.000,904204,533799,32022
