CREATEDAT,ID,ORDERCREATIONID
2021-03-22 21:40:25.000,131347,572913
2021-03-23 14:40:12.000,140112,573919
2021-03-22 07:00:28.000,125857,572291
2021-03-30 19:45:15.000,150327,586326
2021-03-22 14:00:27.000,128206,572804
2021-03-22 21:40:25.000,131379,573850
2021-03-23 22:00:24.000,144872,576305
2021-04-26 15:39:05.000,162025,625975
2021-04-05 17:37:16.000,152410,593827
2021-03-23 08:00:15.000,136304,572272
2021-03-21 20:00:31.000,123028,572333
2021-03-23 16:20:24.000,141262,575609
2021-03-23 03:20:15.000,134015,572795
2021-03-21 22:40:21.000,123646,572601
2021-03-24 15:40:20.000,146967,576862
2021-03-23 20:20:18.000,143643,573101
2021-03-22 08:20:14.000,126300,572726
2021-03-23 21:00:23.000,144027,572549
2021-03-23 18:40:19.000,142624,573929
2021-03-04 15:56:53.000,97177,547733
2021-03-23 02:00:21.000,133351,572565
2021-03-23 15:20:20.000,140598,575289
2021-04-20 05:09:27.000,159102,618945
2021-05-06 19:54:19.000,166777,634963
2021-03-22 21:20:21.000,131176,572613
2021-03-23 09:20:19.000,137017,572467
2021-03-23 06:00:23.000,135366,573850
2021-03-23 14:40:12.000,140118,573937
2021-03-23 22:00:24.000,144873,576322
2021-03-22 16:00:28.000,129046,574012
2021-03-23 06:00:24.000,135442,575273
2021-03-22 06:20:17.000,125729,573530
2021-03-22 11:40:13.000,127352,572565
2021-03-24 16:00:27.000,147014,576907
2021-04-15 21:22:24.000,157135,611018
2021-04-30 20:56:37.000,163995,637853
2021-03-22 22:00:35.000,131444,572227
2021-03-23 16:00:18.000,140871,572447
2021-03-24 18:00:31.000,147303,576837
2021-03-22 15:00:23.000,128640,573958
2021-04-09 12:30:28.000,154093,601001
2021-05-06 14:40:00.000,166519,644175
2021-03-23 18:20:20.000,142438,574240
2021-06-02 03:44:09.000,180018,692141
2021-03-21 07:00:34.000,121204,572386
2021-03-23 04:20:19.000,134498,572690
2021-03-22 16:40:20.000,129258,573179
2021-03-30 21:09:20.000,150341,586623
2021-03-22 07:00:28.000,125854,572227
2021-03-23 18:20:20.000,142408,573924
2021-03-10 17:29:08.000,100842,555168
2021-04-06 02:16:45.000,152617,595921
2021-03-22 08:00:29.000,126193,572651
2021-03-24 00:00:19.000,146231,575973
2021-04-29 03:10:50.000,163192,626881
2021-03-21 10:20:28.000,121545,572526
2021-03-24 06:40:15.000,146365,576843
2021-03-24 13:00:23.000,146693,576894
2021-04-21 21:13:09.000,159698,617282
2021-05-08 19:57:42.000,168253,648149
2021-04-08 15:47:27.000,153652,599514
2021-03-22 02:20:23.000,124612,572775
2021-03-23 22:00:24.000,144867,576130
2021-03-23 05:40:22.000,135264,575134
2021-03-21 22:40:21.000,123666,572746
2021-04-06 11:17:26.000,152682,593173
2021-03-22 14:00:27.000,128220,573234
2021-03-23 04:20:19.000,134489,572623
2021-03-21 22:20:31.000,123587,572664
2021-03-23 15:40:22.000,140829,575397
2021-03-22 15:20:26.000,128778,573990
2021-03-23 23:40:20.000,145947,575050
2021-03-22 12:20:26.000,127596,572625
2021-05-17 17:40:00.000,172266,662864
2021-03-23 18:00:16.000,142213,573979
2021-03-21 19:20:24.000,122918,572617
2021-03-21 06:20:21.000,121159,572526
2021-03-22 10:20:23.000,126917,572601
2021-04-10 18:35:07.000,154835,601807
2021-03-22 07:40:25.000,126142,573895
2021-03-22 20:40:20.000,130985,574240
2021-03-23 21:40:15.000,144448,572345
2021-03-23 05:00:17.000,134809,572595
2021-03-23 17:40:31.000,141970,573611
2021-03-22 13:20:25.000,127971,573032
2021-03-23 19:40:26.000,143229,573551
2021-03-24 13:00:23.000,146685,576865
2021-03-23 08:00:15.000,136380,573693
2021-03-23 07:00:27.000,135921,574469
2021-03-22 18:20:19.000,129990,574057
2021-03-23 07:20:12.000,135983,572587
2021-05-31 19:51:48.000,179418,692930
2021-03-23 00:20:20.000,132591,572804
2021-03-23 18:20:20.000,142349,572623
2021-03-23 22:20:21.000,144968,573881
2021-03-23 04:00:26.000,134366,573611
2021-03-21 20:00:31.000,123046,572586
2021-05-11 12:01:41.000,169278,642417
2021-04-14 01:15:47.000,156185,603538
2021-03-22 11:00:15.000,127193,573834
2021-03-21 07:00:34.000,121208,572467
2021-03-22 23:00:28.000,131949,572611
2021-03-21 03:40:21.000,120972,572467
2021-03-22 01:20:20.000,124362,573267
2021-03-29 14:58:41.000,149853,576216
2021-03-22 16:20:17.000,129155,573926
2021-03-22 01:40:18.000,124446,573081
2021-03-16 06:17:25.000,105729,564291
2021-03-21 19:40:26.000,122965,572503
2021-03-22 14:40:26.000,128496,573919
2021-03-21 18:40:23.000,122783,572606
2021-03-22 05:00:14.000,125348,573300
2021-03-23 14:40:12.000,140151,574453
2021-03-23 00:20:20.000,132687,574986
2021-03-23 08:20:17.000,136528,572822
2021-03-23 06:20:16.000,135457,572404
2021-03-23 20:20:18.000,143618,572623
2021-04-03 22:13:54.000,151882,591680
2021-03-23 12:20:14.000,138734,573834
2021-03-23 01:40:20.000,133236,573209
2021-03-23 12:20:14.000,138650,572252
2021-03-22 00:20:17.000,124107,573064
2021-03-23 08:20:17.000,136621,574925
2021-04-10 17:24:32.000,154811,600776
2021-03-31 11:21:02.000,150542,582597
2021-03-23 14:40:12.000,140195,575326
2021-04-01 00:55:20.000,150768,588055
2021-03-22 07:00:28.000,125935,573769
2021-03-23 19:20:24.000,143048,573941
2021-03-23 13:40:14.000,139455,572697
2021-03-21 15:40:18.000,122238,572625
2021-03-29 23:06:21.000,150026,582629
2021-03-23 18:00:16.000,142107,572315
2021-05-28 17:24:07.000,177800,678927
2021-03-22 16:00:28.000,128969,572630
2021-04-03 01:59:26.000,151697,571201
2021-03-22 07:00:28.000,125878,572587
2021-03-22 14:00:27.000,128253,573935
2021-03-21 11:40:30.000,121730,572635
2021-03-21 20:40:21.000,123173,572227
2021-03-22 15:40:16.000,128793,572227
2021-03-22 18:20:19.000,129957,573807
2021-04-02 18:39:57.000,151450,582826
2021-04-05 19:45:45.000,152454,594806
2021-03-22 19:40:32.000,130462,572675
2021-03-22 15:20:25.000,128709,572664
2021-03-21 16:20:30.000,122367,572822
2021-03-21 22:40:21.000,123632,572503
2021-03-23 05:00:17.000,134795,572467
2021-03-23 12:20:14.000,138727,573693
2021-03-30 21:04:20.000,150339,586677
2021-03-24 17:50:14.000,147283,576984
2021-05-04 15:51:55.000,165675,639684
2021-03-23 03:00:26.000,133822,572519
2021-03-22 03:40:13.000,124955,572644
2021-03-23 06:00:24.000,135385,573954
2021-03-22 20:00:14.000,130688,574240
2021-03-23 05:20:22.000,134974,572599
2021-03-23 01:00:15.000,132884,572613
2021-03-23 12:40:20.000,138929,573914
2021-03-22 20:40:20.000,130996,574508
2021-04-08 21:25:32.000,153782,600368
2021-03-21 19:40:26.000,122987,572625
2021-04-07 02:52:54.000,153090,591600
2021-03-23 01:00:15.000,132923,573530
2021-03-23 23:00:35.000,145426,573885
2021-03-23 06:40:14.000,135731,574007
2021-03-22 15:40:16.000,128854,573132
2021-03-21 11:40:30.000,121725,572617
2021-04-16 10:21:48.000,157423,605451
2021-04-10 12:34:31.000,154744,595605
2021-03-23 09:40:21.000,137280,573935
2021-03-23 22:20:21.000,145042,575273
2021-03-22 22:40:19.000,131785,572644
2021-03-23 03:20:15.000,134014,572775
2021-05-02 00:36:52.000,164642,623829
2021-03-23 00:40:17.000,132748,572795
2021-03-22 20:00:14.000,130668,573952
2021-03-30 04:13:30.000,150098,585578
2021-03-21 20:40:21.000,123234,573132
2021-03-24 18:00:31.000,147323,576935
2021-03-24 16:20:19.000,147053,576894
2021-03-22 10:40:26.000,127044,572712
2021-03-23 20:40:34.000,143927,574453
2021-03-23 20:20:18.000,143647,573209
2021-03-23 13:40:14.000,139442,572616
2021-03-23 06:20:16.000,135466,572549
2021-03-22 18:00:18.000,129856,574142
2021-03-21 19:00:23.000,122876,573064
2021-03-21 19:40:27.000,122996,572697
2021-03-22 15:00:22.000,128565,572613
2021-03-23 20:40:33.000,143838,572675
2021-03-22 10:40:26.000,127050,572822
2021-03-22 22:20:17.000,131633,572625
2021-03-22 19:40:32.000,130494,573639
2021-04-09 10:00:23.000,154038,600990
2021-03-23 05:40:22.000,135260,575012
2021-03-23 02:20:15.000,133554,573234
2021-03-22 09:20:17.000,126567,572227
2021-03-22 23:40:15.000,132351,574240
2021-03-23 04:00:26.000,134430,574605
2021-03-22 23:40:14.000,132254,572599
2021-03-22 18:20:19.000,129914,572644
2021-04-10 04:56:28.000,154711,600472
2021-03-23 13:20:19.000,139252,572621
2021-03-23 08:40:15.000,136699,572746
2021-03-23 15:20:19.000,140517,573821
2021-03-29 00:22:39.000,149734,574797
2021-03-14 18:42:31.000,104672,562604
2021-03-22 15:20:25.000,128737,573530
2021-03-22 17:20:19.000,129473,572386
2021-03-21 10:40:29.000,121584,572519
2021-03-23 04:20:19.000,134483,572606
2021-03-23 20:20:19.000,143755,575318
2021-03-22 16:40:16.000,129193,564606
2021-03-23 03:40:13.000,134157,572606
2021-03-22 19:20:25.000,130364,573834
2021-05-09 14:37:34.000,168505,645061
2021-03-22 14:40:25.000,128450,572726
2021-03-23 04:20:19.000,134474,572565
2021-03-30 10:32:25.000,150136,575675
2021-03-23 11:20:22.000,138159,573551
2021-03-21 10:20:28.000,121555,572595
2021-06-01 21:15:57.000,179845,694674
2021-04-17 12:13:41.000,158019,614583
2021-03-23 02:40:13.000,133686,572635
2021-03-23 20:20:18.000,143682,573937
2021-03-23 15:00:23.000,140294,573568
2021-03-22 21:20:22.000,131253,573969
2021-03-21 20:40:21.000,123211,572635
2021-03-23 08:40:15.000,136739,573881
2021-03-21 23:40:30.000,123915,572573
2021-03-22 07:40:25.000,126145,573919
2021-03-22 00:00:24.000,124031,573101
2021-03-23 16:00:18.000,140906,572712
2021-05-13 03:33:43.000,170142,649476
2021-03-22 23:00:28.000,131997,573693
2021-03-23 05:20:22.000,135082,574508
2021-03-22 07:00:28.000,125874,572565
2021-03-21 01:20:27.000,120838,572227
2021-03-30 07:45:48.000,150125,585512
2021-03-23 19:00:28.000,142738,572227
2021-04-15 20:56:13.000,157120,603435
2021-03-23 20:40:34.000,143876,573769
2021-03-22 03:00:23.000,124739,572315
2021-03-23 23:00:35.000,145481,574886
2021-03-22 14:00:27.000,128182,572599
2021-03-23 20:20:19.000,143738,575185
2021-03-22 23:20:17.000,132187,574142
2021-03-23 11:00:17.000,138010,573964
2021-03-22 14:20:27.000,128301,572586
2021-03-23 10:00:24.000,137442,573789
2021-03-23 23:40:20.000,145893,573926
2021-03-23 20:20:19.000,143746,575281
2021-03-21 21:00:22.000,123298,572795
2021-04-19 13:37:46.000,158759,611512
2021-04-26 14:41:32.000,161983,622886
2021-03-23 20:00:17.000,143567,575896
2021-03-23 17:00:27.000,141641,575224
2021-03-22 03:58:03.000,125003,573233
2021-03-23 07:40:13.000,136274,574886
2021-03-22 07:40:25.000,126080,572601
2021-03-08 04:54:41.000,98929,553548
2021-03-22 07:40:25.000,126111,573081
2021-03-19 01:47:51.000,118421,562816
2021-03-23 18:40:19.000,142627,573937
2021-03-23 12:20:15.000,138829,575343
2021-03-23 09:00:19.000,136951,574217
2021-03-22 11:20:20.000,127231,572486
2021-03-22 09:20:17.000,126593,572595
2021-03-21 16:20:29.000,122327,572467
2021-03-22 00:40:13.000,124142,572467
2021-03-23 12:00:27.000,138476,572526
2021-03-16 13:38:17.000,105770,560928
2021-03-23 23:40:20.000,145929,574436
2021-03-23 10:40:16.000,137796,573611
2021-03-23 17:00:26.000,141522,572640
2021-03-22 12:00:25.000,127543,573935
2021-03-22 21:00:22.000,131091,573885
2021-04-12 03:08:32.000,155390,599716
2021-03-23 15:20:20.000,140586,575151
2021-03-23 01:40:20.000,133245,573592
2021-03-22 16:20:17.000,129114,572913
2021-03-23 09:00:19.000,136960,574453
2021-03-27 17:21:01.000,149267,573892
2021-03-23 14:20:32.000,139827,572560
2021-03-23 18:40:19.000,142680,575134
2021-03-21 16:20:29.000,122315,572227
2021-03-22 06:40:25.000,125795,572640
2021-03-23 23:48:14.000,146026,574408
2021-03-22 19:47:39.000,130558,571643
2021-03-22 08:40:15.000,126402,572726
2021-03-23 02:20:15.000,133619,574414
2021-03-22 07:40:25.000,126127,573639
2021-04-03 22:59:36.000,151900,591924
2021-03-22 19:40:32.000,130470,572804
2021-03-23 07:40:13.000,136257,574328
2021-03-22 15:00:23.000,128638,573952
2021-03-23 08:40:15.000,136749,573935
2021-03-23 11:20:23.000,138242,575166
2021-03-23 08:20:17.000,136552,573656
2021-03-22 10:00:23.000,126827,572726
2021-03-22 17:40:22.000,129628,572601
2021-04-17 20:39:23.000,158183,616248
2021-03-23 01:00:15.000,132922,573508
2021-03-21 10:40:29.000,121605,572625
2021-03-22 14:40:25.000,128427,572587
2021-04-01 19:53:51.000,151058,583765
2021-04-06 18:18:58.000,152861,593021
2021-03-22 22:40:19.000,131789,572690
2021-03-23 21:40:16.000,144653,576222
2021-03-21 01:37:56.000,120853,572436
2021-03-23 16:00:18.000,140944,573821
2021-03-23 02:00:22.000,133469,574605
2021-05-05 11:59:47.000,166012,631081
2021-03-23 03:00:27.000,133890,573807
2021-03-22 21:20:22.000,131243,573935
2021-03-22 02:40:20.000,124649,572272
2021-03-23 15:40:22.000,140790,574986
2021-03-22 22:00:36.000,131510,573267
2021-03-23 13:40:14.000,139540,574414
2021-03-23 20:20:19.000,143771,575433
2021-03-23 22:00:24.000,144731,573551
2021-03-23 20:20:18.000,143694,573990
2021-05-14 15:36:39.000,170827,659404
2021-03-23 09:40:20.000,137216,572621
2021-03-23 09:00:19.000,136998,575314
2021-03-22 05:20:25.000,125439,573179
2021-03-23 23:40:20.000,145878,573738
2021-05-08 12:27:33.000,168110,640762
2021-03-22 06:00:23.000,125628,573209
2021-03-22 22:40:19.000,131861,574057
2021-03-22 12:20:26.000,127660,573938
2021-03-22 10:40:27.000,127095,573933
2021-03-23 17:00:26.000,141588,573954
2021-03-23 23:00:34.000,145391,572913
2021-03-23 09:00:19.000,136946,574099
2021-03-23 14:40:12.000,140144,574265
2021-03-21 22:40:22.000,123675,573032
2021-03-23 10:00:24.000,137406,572712
2021-03-23 01:40:20.000,133226,572913
2021-03-22 13:00:31.000,127872,573710
2021-03-23 13:20:19.000,139341,574217
2021-03-19 14:38:06.000,120085,569776
2021-03-23 14:40:12.000,140140,574174
2021-03-24 16:20:19.000,147036,576820
2021-03-22 06:40:25.000,125780,572587
2021-03-23 13:40:14.000,139539,574382
2021-03-23 08:40:15.000,136793,574832
2021-03-23 01:20:24.000,133064,572804
2021-03-23 18:40:20.000,142717,575448
2021-04-14 23:39:31.000,156630,592975
2021-04-10 05:21:01.000,154715,601998
2021-03-22 19:40:32.000,130540,574174
2021-03-23 23:00:35.000,145422,573834
2021-03-23 05:00:18.000,134919,574533
2021-03-23 05:00:18.000,134908,574265
2021-04-16 09:32:27.000,157420,611676
2021-04-26 22:44:00.000,162204,631458
2021-03-23 11:20:23.000,138263,575325
2021-03-23 12:20:15.000,138801,575134
2021-03-23 01:00:15.000,132896,572675
2021-04-14 16:13:40.000,156369,597393
2021-04-06 02:13:48.000,152614,584488
2021-05-02 19:18:10.000,164871,640946
2021-03-23 06:21:50.000,135615,575303
2021-03-21 12:20:29.000,121801,572549
2021-03-23 23:20:23.000,145683,574079
2021-04-19 00:35:15.000,158657,612604
2021-04-19 22:18:21.000,158933,609683
2021-03-23 06:00:23.000,135325,572697
2021-03-23 09:40:21.000,137335,575151
2021-03-22 13:40:21.000,128100,573476
2021-03-21 12:20:28.000,121790,572360
2021-03-22 11:00:14.000,127110,572272
2021-03-21 14:00:43.000,122070,572630
2021-03-23 16:20:24.000,141158,573885
2021-03-22 08:20:14.000,126326,573592
2021-05-12 16:06:40.000,169846,641021
2021-05-10 23:38:20.000,169137,652488
2021-03-22 18:00:17.000,129822,573850
2021-03-21 20:23:16.000,123162,571247
2021-03-23 23:20:23.000,145722,575201
2021-03-22 21:20:22.000,131233,573881
2021-03-24 07:40:15.000,146394,576851
2021-05-20 06:41:04.000,173450,672150
2021-03-23 19:00:28.000,142755,572535
2021-03-23 02:20:15.000,133535,572712
2021-03-23 02:40:13.000,133750,573943
2021-03-26 00:33:03.000,148112,577825
2021-03-22 02:20:23.000,124632,573508
2021-03-23 06:20:16.000,135588,574776
2021-03-23 22:20:20.000,144892,572467
2021-03-21 04:00:31.000,120990,572386
2021-03-22 13:00:31.000,127819,572595
2021-03-22 09:20:17.000,126625,573064
2021-03-22 22:40:19.000,131840,573926
2021-03-23 08:20:17.000,136500,572587
2021-05-13 02:16:53.000,170108,653330
2021-04-23 23:16:58.000,160994,615416
2021-05-13 18:58:02.000,170380,652876
2021-03-22 11:40:13.000,127406,573611
2021-03-23 08:40:15.000,136751,573938
2021-03-23 20:00:17.000,143490,574174
2021-05-11 22:06:43.000,169501,654457
2021-04-15 23:18:28.000,157247,606076
2021-04-01 02:33:03.000,150808,587133
2021-03-22 02:00:13.000,124521,572804
2021-04-22 14:00:09.000,159983,607248
2021-03-25 13:14:32.000,147774,577212
2021-03-22 20:00:14.000,130643,573710
2021-03-28 18:09:07.000,149568,578280
2021-03-23 08:40:15.000,136765,574012
2021-03-23 11:20:22.000,138178,573895
2021-03-22 13:00:31.000,127835,572664
2021-03-23 19:20:24.000,143040,573919
2021-03-21 06:40:30.000,121187,572549
2021-03-23 10:00:24.000,137385,572593
2021-03-23 21:00:23.000,144145,574533
2021-03-23 16:00:18.000,140924,573209
2021-03-23 13:00:13.000,139130,573949
2021-03-22 21:40:25.000,131298,572333
2021-03-25 22:08:06.000,147989,577559
2021-03-23 23:00:34.000,145363,572595
2021-03-23 10:00:24.000,137387,572599
2021-03-23 19:00:28.000,142794,572992
2021-03-23 01:40:20.000,133308,574533
2021-04-06 16:18:17.000,152813,587882
2021-03-23 04:00:25.000,134328,572625
2021-03-22 03:40:13.000,124997,573789
2021-03-23 16:40:17.000,141298,572573
2021-05-06 22:26:47.000,167004,647947
2021-03-22 23:40:14.000,132287,573101
2021-03-22 12:00:25.000,127498,572858
2021-04-15 14:30:44.000,156910,602904
2021-04-17 16:13:53.000,158088,603341
2021-03-23 17:40:31.000,141902,572345
2021-03-22 08:20:14.000,126341,573881
2021-03-23 17:20:19.000,141704,572526
2021-03-23 21:00:23.000,144178,575313
2021-03-23 18:00:16.000,142198,573926
2021-04-01 22:59:34.000,151140,586164
2021-03-23 23:20:23.000,145776,576205
2021-03-21 11:40:30.000,121703,572447
2021-05-28 19:55:22.000,177867,687526
2021-03-24 09:00:23.000,146439,576851
2021-03-22 14:20:27.000,128361,573807
2021-03-22 23:00:28.000,132005,573850
2021-03-23 14:40:12.000,140025,572345
2021-03-23 03:20:15.000,134023,573064
2021-03-23 15:40:22.000,140788,574925
2021-03-23 18:40:20.000,142697,575313
2021-03-23 23:20:22.000,145579,572486
2021-03-23 18:00:16.000,142205,573943
2021-03-19 14:25:49.000,120050,569776
2021-03-23 04:00:25.000,134301,572404
2021-03-23 12:40:20.000,138918,573769
2021-03-23 23:40:19.000,145847,572775
2021-03-22 22:40:19.000,131872,574328
2021-03-22 15:20:26.000,128757,573895
2021-03-23 03:40:13.000,134204,573656
2021-03-23 01:20:24.000,133028,572519
2021-04-29 11:57:18.000,163259,635039
2021-03-21 10:00:27.000,121515,572595
2021-03-23 12:20:15.000,138784,574508
2021-03-23 15:20:20.000,140606,575320
2021-03-23 00:20:20.000,132684,574886
2021-03-22 15:00:23.000,128590,572992
2021-03-22 09:40:21.000,126760,573881
2021-03-22 14:40:25.000,128488,573834
2021-03-23 14:00:32.000,139641,572625
2021-03-22 09:00:17.000,126532,573551
2021-03-23 01:00:15.000,132863,572430
2021-03-23 16:40:17.000,141296,572560
2021-03-23 07:20:13.000,136047,573881
2021-04-18 02:26:09.000,158327,606211
2021-03-21 09:40:25.000,121455,572272
2021-03-22 18:20:19.000,129968,573924
2021-05-23 21:14:44.000,175451,671777
2021-03-23 14:00:32.000,139672,573300
2021-03-23 11:40:16.000,138276,572291
2021-03-22 09:20:17.000,126573,572345
2021-03-23 03:00:27.000,133950,574860
2021-03-23 17:20:19.000,141765,573673
2021-04-14 16:01:39.000,156365,601767
2021-03-23 14:40:12.000,140075,572992
2021-03-23 08:00:15.000,136374,573568
2021-04-09 04:25:32.000,154007,593081
2021-03-22 22:40:19.000,131820,573639
2021-03-21 10:20:28.000,121554,572593
2021-03-23 20:40:34.000,143906,573990
2021-03-23 09:20:19.000,137128,574217
2021-04-03 22:59:37.000,151917,592723
2021-03-23 14:40:12.000,140095,573656
2021-03-23 13:20:19.000,139364,574953
2021-03-23 04:40:17.000,134780,575267
2021-03-24 00:00:19.000,146236,576096
2021-03-23 12:20:14.000,138648,572192
2021-03-22 14:00:27.000,128251,573929
2021-03-22 07:40:25.000,126106,572913
2021-03-23 18:20:20.000,142452,574605
2021-03-20 20:48:17.000,120675,569057
2021-03-22 15:40:16.000,128903,573979
2021-03-21 06:00:31.000,121117,572252
2021-03-19 14:40:09.000,120092,569776
2021-03-21 20:00:31.000,123056,572617
2021-03-23 15:40:21.000,140703,573101
2021-03-23 18:20:20.000,142354,572644
2021-03-21 22:00:32.000,123496,572587
2021-03-15 11:08:50.000,104884,563641
2021-03-16 03:33:33.000,105711,564684
2021-03-22 18:40:23.000,130109,573941
2021-03-22 22:20:18.000,131721,574240
2021-03-23 13:40:14.000,139550,574776
2021-03-24 17:35:23.000,147234,576922
2021-03-23 01:20:24.000,133164,575106
2021-03-18 19:02:20.000,115234,566559
2021-03-23 22:20:21.000,144959,573710
2021-03-23 20:40:34.000,143971,575326
2021-03-23 15:20:19.000,140541,573969
2021-05-10 00:37:05.000,168754,645735
2021-03-22 21:20:22.000,131275,574414
2021-03-22 10:20:23.000,126992,573949
2021-03-23 12:20:14.000,138693,572690
2021-03-22 06:20:17.000,125702,572675
2021-03-23 19:20:24.000,142989,572664
2021-03-25 16:51:18.000,147873,578714
2021-03-21 23:40:31.000,123961,573300
2021-04-02 14:05:16.000,151350,585437
2021-03-23 04:00:26.000,134418,574297
2021-03-23 05:00:17.000,134871,573881
2021-03-24 09:20:23.000,146453,576854
2021-03-23 08:40:15.000,136676,572593
2021-03-23 02:40:13.000,133780,574453
2021-05-17 14:28:06.000,172212,664616
2021-03-23 13:40:14.000,139592,575356
2021-03-23 12:40:20.000,138926,573885
2021-03-22 00:20:17.000,124060,572447
2021-03-23 06:00:23.000,135329,572775
2021-04-24 14:18:04.000,161140,626345
2021-03-16 22:59:24.000,106038,566049
2021-03-21 09:00:26.000,121387,572333
2021-03-22 11:20:21.000,127253,572623
2021-04-09 20:43:40.000,154436,596907
2021-03-23 09:40:21.000,137261,573710
2021-03-23 18:40:19.000,142565,572630
2021-04-05 14:25:40.000,152367,594792
2021-03-22 06:40:25.000,125818,573161
2021-04-25 01:51:53.000,161414,617143
2021-03-22 08:40:15.000,126392,572630
2021-04-05 02:19:46.000,152271,585560
2021-03-21 12:47:41.000,121855,572586
2021-03-22 08:40:15.000,126407,572822
2021-03-23 21:40:16.000,144558,574057
2021-03-23 05:40:22.000,135171,573081
2021-03-24 00:00:19.000,146247,576390
2021-03-09 17:50:33.000,99506,551374
2021-03-19 23:28:20.000,120446,569776
2021-03-22 17:00:35.000,129405,573656
2021-03-23 07:00:27.000,135857,573508
2021-03-22 08:00:29.000,126185,572617
2021-03-23 20:01:33.000,143577,574572
2021-03-21 22:20:31.000,123580,572623
2021-04-14 18:39:47.000,156415,606404
2021-03-22 19:00:23.000,130232,573885
2021-03-22 21:00:22.000,131128,574297
2021-03-22 22:00:35.000,131448,572315
2021-03-22 09:20:17.000,126585,572549
2021-04-14 19:28:12.000,156430,600628
2021-03-23 07:40:13.000,136185,572948
2021-03-23 11:20:23.000,138245,575216
2021-04-08 20:33:08.000,153762,596036
2021-03-20 22:59:23.000,120715,571981
2021-03-22 00:00:24.000,123977,572345
2021-03-21 07:00:34.000,121218,572582
2021-04-09 13:00:48.000,154111,601030
2021-03-22 23:00:28.000,132006,573864
2021-03-21 10:00:27.000,121520,572613
2021-03-23 04:40:17.000,134744,574265
2021-03-22 12:20:26.000,127620,573101
2021-03-23 09:00:18.000,136879,572804
2021-05-17 01:59:15.000,172125,666952
2021-03-23 16:00:18.000,140939,573710
2021-04-30 21:32:09.000,164009,637563
2021-04-15 12:40:48.000,156853,610623
2021-05-13 16:37:03.000,170319,656249
2021-03-23 01:00:15.000,132919,573267
2021-03-22 20:20:18.000,130775,573530
2021-03-21 07:00:34.000,121222,572595
2021-03-23 06:20:16.000,135548,573938
2021-03-21 20:00:31.000,123048,572593
2021-03-21 18:20:20.000,122703,572430
2021-03-22 23:00:28.000,132017,573935
2021-03-22 12:40:17.000,127782,573958
2021-03-23 04:00:26.000,134395,573949
2021-03-23 02:20:14.000,133529,572644
2021-03-22 01:00:24.000,124219,572386
2021-03-23 14:40:12.000,140057,572635
2021-03-23 23:20:22.000,145619,572858
2021-03-22 05:20:25.000,125460,573821
2021-03-22 11:00:15.000,127168,573101
2021-05-14 23:01:01.000,171073,663258
2021-03-23 04:40:16.000,134671,572822
2021-03-22 13:00:31.000,127832,572640
2021-03-21 12:20:29.000,121813,572611
2021-05-10 14:36:32.000,168885,646470
2021-03-23 06:00:23.000,135359,573710
2021-03-22 23:20:16.000,132113,572712
2021-03-22 12:20:26.000,127644,573821
2021-04-14 01:12:37.000,156182,594496
2021-03-22 03:20:16.000,124899,573592
2021-03-21 11:20:26.000,121667,572535
2021-03-22 10:20:23.000,126905,572526
2021-03-23 14:00:32.000,139652,572726
2021-04-08 22:59:32.000,153851,600083
2021-03-23 05:20:22.000,135099,575134
2021-03-23 10:40:16.000,137862,574776
2021-03-23 08:00:15.000,136423,574174
2021-03-22 22:20:18.000,131730,574469
2021-03-22 23:40:14.000,132310,573807
2021-03-21 16:40:22.000,122422,572697
2021-03-22 05:40:22.000,125471,572252
2021-03-23 19:00:28.000,142808,573530
2021-03-19 14:37:07.000,120083,569776
2021-03-21 11:40:30.000,121691,572192
2021-03-23 12:20:15.000,138782,574469
2021-03-21 18:20:20.000,122702,572404
2021-03-24 19:16:55.000,147502,577380
2021-05-02 22:59:41.000,164970,641606
2021-03-23 20:20:18.000,143651,573476
2021-03-23 10:20:12.000,137570,572606
2021-03-22 23:20:16.000,132137,573530
2021-03-31 21:12:00.000,150690,586754
2021-03-23 15:40:21.000,140688,572697
2021-03-23 15:20:19.000,140483,572795
2021-03-22 03:00:23.000,124744,572404
2021-03-23 16:00:18.000,140876,572526
2021-03-23 14:20:33.000,139965,575216
2021-03-21 22:20:31.000,123602,573032
2021-04-27 22:28:40.000,162614,628257
2021-03-16 11:49:03.000,105750,560754
2021-03-23 23:40:20.000,145923,574265
2021-03-23 15:40:21.000,140651,572386
2021-03-23 21:20:28.000,144415,575416
2021-03-22 18:00:17.000,129773,572630
2021-03-22 19:00:23.000,130201,573064
2021-03-22 12:00:25.000,127478,572617
2021-03-22 21:00:21.000,131015,572486
2021-03-23 06:20:16.000,135467,572560
2021-03-23 18:20:20.000,142477,575281
2021-05-04 00:28:10.000,165481,634436
2021-04-05 02:13:20.000,152269,586165
2021-03-21 19:40:26.000,122986,572623
2021-03-23 19:00:29.000,142920,575356
2021-03-22 18:20:19.000,129978,573952
2021-03-22 22:00:36.000,131546,573943
2021-04-24 08:54:25.000,161095,623737
2021-03-24 13:20:15.000,146703,576827
2021-03-21 14:20:49.000,122112,572573
2021-03-23 08:20:17.000,136605,574382
2021-03-23 18:40:19.000,142644,574057
2021-03-22 16:20:17.000,129090,572611
2021-03-23 05:40:22.000,135123,572447
2021-03-24 12:40:13.000,146665,576894
2021-05-25 13:41:49.000,176185,681720
