CREATEDAT,ID,INVOICEID,STATUS
2021-07-31 21:10:37.000,496180,459677,rejected
2021-07-31 21:09:22.000,495608,460152,accepted
2021-07-31 21:09:23.000,495619,460141,accepted
2021-07-31 21:09:11.000,495510,460243,accepted
2021-07-31 22:59:22.000,496364,459676,rejected
2021-07-31 21:08:55.000,495343,460405,accepted
2021-07-31 21:08:47.000,495268,460480,accepted
2021-07-31 21:08:38.000,495173,460571,accepted
2021-07-31 21:10:30.000,496120,459675,accepted
2021-07-31 21:09:30.000,495691,460070,accepted
2021-07-31 21:08:39.000,495187,460558,accepted
2021-07-31 21:08:33.000,495119,460624,accepted
2021-07-31 21:10:30.000,496122,459673,accepted
2021-07-31 21:10:27.000,496104,459685,accepted
2021-07-31 21:09:17.000,495564,460192,accepted
2021-07-31 21:10:29.000,496114,459680,accepted
2021-07-31 21:09:40.000,495781,459983,accepted
2021-07-31 21:09:52.000,495892,459874,accepted
2021-07-31 21:08:35.000,495142,460601,accepted
2021-07-31 21:10:31.000,496127,459670,accepted
2021-07-31 21:09:09.000,495493,460260,accepted
2021-07-31 21:09:52.000,495891,459875,accepted
2021-07-31 21:08:31.000,495105,460638,accepted
2021-07-31 21:10:30.000,496121,459674,accepted
2021-07-31 21:09:10.000,495497,460256,accepted
2021-07-31 21:10:37.000,496179,459676,rejected
2021-07-31 21:09:49.000,495866,460003,rejected
2021-07-31 21:09:41.000,495786,459978,accepted
2021-07-31 21:10:31.000,496125,459671,accepted
2021-07-31 21:09:03.000,495430,460323,accepted
2021-07-31 21:09:51.000,495873,459893,accepted
2021-07-31 21:10:29.000,496117,459677,rejected
2021-07-31 21:10:29.000,496116,459678,accepted
2021-07-31 21:10:31.000,496129,459669,accepted
2021-07-31 22:59:26.000,496391,459677,rejected
2021-07-31 21:09:00.000,495394,460357,accepted
2021-07-31 21:09:22.000,495610,460150,accepted
2021-07-31 21:09:34.000,495720,460041,accepted
2021-07-31 21:09:45.000,495830,459934,accepted
2021-07-31 22:59:26.000,496388,459676,rejected
2021-07-31 21:09:13.000,495523,460230,accepted
2021-07-31 21:10:30.000,496124,459672,accepted
2021-08-01 21:09:56.000,497365,461641,accepted
2021-08-01 21:09:03.000,496882,460925,rejected
2021-08-01 21:10:16.000,497563,461444,accepted
2021-08-01 21:09:06.000,496915,462078,accepted
2021-08-01 21:10:01.000,497422,461584,accepted
2021-08-01 21:09:00.000,496848,462144,accepted
2021-08-01 21:11:54.000,497978,461114,rejected
2021-08-01 21:10:14.000,497543,461464,accepted
2021-08-01 22:59:35.000,498317,461098,rejected
2021-08-01 21:09:13.000,496977,462099,rejected
2021-08-01 21:10:38.000,497767,461241,accepted
2021-08-01 21:11:59.000,497999,461100,rejected
2021-08-01 21:11:48.000,497946,461104,accepted
2021-08-01 21:10:10.000,497505,461502,accepted
2021-08-01 21:12:00.000,498004,461098,rejected
2021-08-01 21:09:36.000,497190,461811,accepted
2021-08-01 21:10:19.000,497592,461415,accepted
2021-08-01 21:09:44.000,497259,461744,accepted
2021-08-01 22:59:34.000,498309,461089,rejected
2021-08-02 00:04:58.000,498870,462233,rejected
2021-08-01 21:11:41.000,497922,461117,rejected
2021-08-01 22:59:40.000,498342,461089,rejected
2021-08-01 21:12:00.000,498002,461097,rejected
2021-08-01 21:09:24.000,497074,461925,accepted
2021-08-01 21:10:03.000,497438,461568,accepted
2021-08-01 21:09:09.000,496942,462051,accepted
2021-08-01 21:09:22.000,497053,461945,accepted
2021-08-01 21:09:30.000,497128,461872,accepted
2021-08-01 21:10:29.000,497682,461326,accepted
2021-08-01 21:08:57.000,496837,460925,rejected
2021-08-01 22:59:37.000,498332,461117,rejected
2021-08-01 21:09:04.000,496894,462099,rejected
2021-08-02 00:04:36.000,498663,462411,accepted
2021-08-01 21:10:24.000,497633,461375,accepted
2021-08-01 22:59:42.000,498351,461114,rejected
2021-08-01 21:11:53.000,497974,461083,accepted
2021-08-01 21:10:32.000,497713,461295,accepted
2021-08-01 22:59:41.000,498346,461097,rejected
2021-08-01 21:11:50.000,497956,461097,rejected
2021-08-01 21:09:11.000,496956,462037,accepted
2021-08-01 21:09:08.000,496935,462058,accepted
2021-08-01 21:11:51.000,497964,461092,accepted
2021-08-01 21:09:15.000,496995,461999,accepted
2021-08-01 21:10:31.000,497699,461309,accepted
2021-08-01 21:10:01.000,497425,461581,accepted
2021-08-01 21:09:08.000,496937,462056,accepted
2021-08-01 21:11:46.000,497937,461110,accepted
2021-08-01 22:59:16.000,498193,462099,accepted
2021-08-01 21:12:01.000,498008,461089,rejected
2021-08-01 21:09:10.000,496943,462050,accepted
2021-08-01 21:09:49.000,497306,461698,accepted
2021-08-01 22:59:43.000,498359,461117,rejected
2021-08-01 21:09:52.000,497332,461673,accepted
2021-08-01 21:09:12.000,496959,462034,accepted
2021-08-01 22:59:16.000,498192,460925,accepted
2021-08-01 21:11:48.000,497947,461103,accepted
2021-08-01 21:11:53.000,497972,461117,rejected
2021-08-01 21:09:47.000,497288,461715,accepted
2021-08-01 21:10:38.000,497765,461243,accepted
2021-08-01 21:10:07.000,497472,461534,accepted
2021-08-01 21:11:42.000,497923,461116,rejected
2021-08-01 21:10:19.000,497589,461418,accepted
2021-08-01 21:11:51.000,497963,461093,accepted
2021-08-01 21:09:21.000,497044,461954,accepted
2021-08-01 21:11:51.000,497966,461090,accepted
2021-08-01 22:59:42.000,498353,461108,rejected
2021-08-01 21:09:15.000,496992,462002,accepted
2021-08-01 21:11:57.000,497991,461108,rejected
2021-08-01 21:11:50.000,497954,461099,accepted
2021-08-01 21:11:53.000,497975,461116,rejected
2021-08-01 21:10:29.000,497680,461328,accepted
2021-08-01 21:10:26.000,497655,461353,accepted
2021-08-01 21:10:30.000,497688,461320,accepted
2021-08-01 21:10:15.000,497559,461448,accepted
2021-08-01 21:11:50.000,497959,461094,accepted
2021-08-01 21:11:49.000,497953,461100,rejected
2021-08-01 22:59:34.000,498316,461097,rejected
2021-08-01 21:09:56.000,497369,461637,accepted
2021-08-01 22:59:44.000,498366,461100,rejected
2021-08-01 21:09:14.000,496985,462009,accepted
2021-08-01 21:10:07.000,497473,461533,accepted
2021-08-01 21:10:02.000,497430,461576,accepted
2021-08-01 21:10:15.000,497554,461453,accepted
2021-08-01 21:10:17.000,497572,461435,accepted
2021-08-01 22:59:35.000,498321,461100,rejected
2021-08-01 21:09:52.000,497329,461676,accepted
2021-08-01 21:10:28.000,497675,461333,accepted
2021-08-01 21:09:31.000,497141,461860,accepted
2021-08-01 21:09:08.000,496930,462063,accepted
2021-08-01 21:11:52.000,497967,461089,rejected
2021-08-01 22:59:42.000,498354,461100,rejected
2021-08-01 21:11:50.000,497957,461096,accepted
2021-08-01 22:59:43.000,498355,461098,rejected
2021-08-01 21:11:48.000,497944,461105,accepted
2021-08-01 21:09:25.000,497081,461918,accepted
2021-08-01 21:10:27.000,497666,461342,accepted
2021-08-01 21:09:41.000,497230,461773,accepted
2021-08-01 22:59:36.000,498323,461108,rejected
2021-08-01 21:11:43.000,497927,461114,rejected
2021-08-01 22:59:36.000,498329,461114,rejected
2021-08-01 21:11:45.000,497932,461111,accepted
2021-08-01 21:12:01.000,498009,461100,rejected
2021-08-01 22:59:43.000,498356,461116,rejected
2021-08-01 21:10:21.000,497613,461395,accepted
2021-08-01 21:10:32.000,497714,461294,accepted
2021-08-01 21:10:10.000,497507,461500,accepted
2021-08-01 21:09:59.000,497406,461600,accepted
2021-08-01 21:11:50.000,497955,461098,rejected
2021-08-01 21:09:18.000,497023,461973,accepted
2021-08-01 22:59:37.000,498331,461116,rejected
2021-08-01 21:11:49.000,497951,461101,accepted
2021-08-02 00:04:52.000,498842,462233,rejected
2021-08-01 21:09:38.000,497201,461800,accepted
2021-08-01 21:12:03.000,498023,461098,rejected
2021-08-01 21:11:49.000,497950,461102,accepted
2021-08-02 00:04:41.000,498725,462350,accepted
2021-08-01 21:11:47.000,497939,461108,rejected
2021-08-01 21:09:04.000,496886,462107,accepted
2021-08-01 21:09:16.000,497003,461991,accepted
2021-08-01 21:10:15.000,497553,461454,accepted
2021-08-01 21:11:44.000,497930,461112,accepted
2021-08-01 22:59:45.000,498371,461098,rejected
2021-08-01 21:09:08.000,496931,462062,accepted
2021-08-02 01:59:21.000,498972,462233,rejected
2021-08-02 01:59:17.000,498941,462233,rejected
2021-08-02 21:08:41.000,499564,462854,accepted
2021-08-02 21:08:40.000,499551,462867,accepted
2021-08-02 21:07:41.000,499015,462644,accepted
2021-08-02 21:08:57.000,499653,462767,accepted
2021-08-02 21:07:52.000,499108,463299,accepted
2021-08-02 21:09:02.000,499661,462760,accepted
2021-08-02 21:08:04.000,499211,463278,rejected
2021-08-02 21:08:29.000,499448,462968,accepted
2021-08-02 21:08:39.000,499545,462873,accepted
2021-08-02 21:09:03.000,499662,462759,accepted
2021-08-02 21:08:58.000,499655,462765,rejected
2021-08-02 21:08:56.000,499651,462769,accepted
2021-08-02 21:08:07.000,499246,463166,accepted
2021-08-02 21:07:50.000,499087,463319,accepted
2021-08-02 21:09:00.000,499658,462762,accepted
2021-08-02 21:08:58.000,499656,462764,accepted
2021-08-02 21:08:23.000,499393,463021,accepted
2021-08-02 21:07:53.000,499112,463296,accepted
2021-08-02 21:07:44.000,499026,463376,accepted
2021-08-02 21:08:36.000,499516,462901,accepted
2021-08-02 21:07:55.000,499131,463278,rejected
2021-08-02 21:07:58.000,499157,463254,accepted
2021-08-02 21:08:31.000,499464,462953,accepted
2021-08-02 21:07:41.000,499007,462638,rejected
2021-08-02 21:08:58.000,499654,462766,rejected
2021-08-02 21:07:56.000,499138,463272,accepted
2021-08-02 21:08:55.000,499649,462771,accepted
2021-08-02 21:08:59.000,499657,462763,accepted
2021-08-02 21:08:34.000,499499,462918,accepted
2021-08-02 21:08:19.000,499361,463052,accepted
2021-08-02 21:08:29.000,499446,462971,accepted
2021-08-02 21:09:15.000,499709,462766,rejected
2021-08-02 21:07:56.000,499145,463265,accepted
2021-08-02 21:08:56.000,499650,462770,accepted
2021-08-02 21:08:37.000,499525,462893,accepted
2021-08-02 21:07:46.000,499052,463352,accepted
2021-08-02 21:08:28.000,499437,462979,accepted
2021-08-02 21:08:37.000,499519,462899,accepted
2021-08-02 21:07:43.000,499023,463379,accepted
2021-08-02 21:07:50.000,499077,463329,accepted
2021-08-02 21:08:16.000,499327,463086,accepted
2021-08-02 21:08:56.000,499652,462768,accepted
2021-08-02 21:08:31.000,499471,462946,accepted
2021-08-02 21:08:54.000,499647,462773,accepted
2021-08-02 21:08:22.000,499384,463030,accepted
2021-08-02 21:07:46.000,499046,463358,accepted
2021-08-02 21:08:34.000,499497,462920,accepted
2021-08-02 21:08:19.000,499364,463049,accepted
2021-08-02 21:09:16.000,499713,462765,rejected
2021-08-02 21:07:50.000,499088,463318,accepted
2021-08-02 21:07:59.000,499165,463246,accepted
2021-08-02 21:07:44.000,499034,463368,accepted
2021-08-02 21:07:45.000,499040,462638,rejected
2021-08-02 22:59:07.000,499839,462638,rejected
2021-08-02 22:59:07.000,499844,463278,rejected
2021-08-02 22:59:24.000,499950,462766,rejected
2021-08-02 22:59:26.000,499966,462766,rejected
2021-08-02 22:59:23.000,499948,462765,rejected
2021-08-03 00:03:13.000,499994,463398,accepted
2021-08-03 00:03:13.000,499991,463396,accepted
2021-08-02 22:59:12.000,499874,463278,rejected
2021-08-02 22:59:11.000,499869,462638,rejected
2021-08-02 22:59:26.000,499960,462765,rejected
2021-08-03 21:05:38.000,500345,464080,accepted
2021-08-03 21:05:39.000,500358,464067,accepted
2021-08-03 22:59:23.000,500965,463654,rejected
2021-08-03 21:06:16.000,500714,463721,accepted
2021-08-03 21:05:36.000,500321,464104,accepted
2021-08-03 21:05:40.000,500362,464063,accepted
2021-08-03 22:59:10.000,500888,463970,rejected
2021-08-03 21:05:48.000,500450,463975,accepted
2021-08-03 21:06:26.000,500785,463651,accepted
2021-08-03 21:06:27.000,500789,463648,accepted
2021-08-03 21:05:38.000,500340,464085,accepted
2021-08-03 22:59:18.000,500943,463652,rejected
2021-08-03 21:06:26.000,500786,463650,rejected
2021-08-03 21:05:57.000,500526,463970,rejected
2021-08-03 22:59:22.000,500960,463650,rejected
2021-08-03 22:59:22.000,500962,463652,rejected
2021-08-03 21:06:07.000,500626,463809,accepted
2021-08-03 21:06:27.000,500787,463649,accepted
2021-08-03 21:06:24.000,500777,463659,accepted
2021-08-03 21:06:28.000,500790,463647,accepted
2021-08-03 21:06:31.000,500796,463641,accepted
2021-08-03 22:59:18.000,500946,463654,rejected
2021-08-03 21:06:14.000,500695,463740,accepted
2021-08-03 21:06:38.000,500832,463654,rejected
2021-08-03 21:06:38.000,500838,463650,rejected
2021-08-03 22:59:17.000,500941,463650,rejected
2021-08-03 21:05:52.000,500490,463938,accepted
2021-08-03 21:06:38.000,500837,463652,rejected
2021-08-03 22:59:14.000,500918,463970,rejected
2021-08-03 21:05:49.000,500456,463970,rejected
2021-08-03 21:06:25.000,500782,463654,rejected
2021-08-03 21:06:24.000,500778,463658,accepted
2021-08-03 21:06:23.000,500774,463662,accepted
2021-08-03 21:06:26.000,500783,463653,accepted
2021-08-03 21:06:25.000,500781,463655,accepted
2021-08-03 21:06:26.000,500784,463652,rejected
2021-08-03 21:06:29.000,500793,463644,accepted
2021-08-03 21:05:48.000,500443,463982,accepted
2021-08-03 21:05:40.000,500359,464066,accepted
2021-08-03 21:05:53.000,500499,463930,accepted
2021-08-05 21:22:08.000,501893,465648,accepted
2021-08-05 21:24:05.000,502722,464839,accepted
2021-08-05 21:25:50.000,503143,464447,accepted
2021-08-05 21:21:55.000,501776,465759,accepted
2021-08-05 21:24:06.000,502727,464834,accepted
2021-08-05 21:23:04.000,502322,465226,accepted
2021-08-05 21:23:00.000,502295,465251,accepted
2021-08-05 21:26:09.000,503222,464449,rejected
2021-08-05 21:23:51.000,502616,464940,accepted
2021-08-06 00:05:24.000,503858,467152,accepted
2021-08-05 21:20:53.000,501254,466274,rejected
2021-08-05 21:25:53.000,503154,464438,accepted
2021-08-05 21:24:02.000,502701,465148,rejected
2021-08-05 21:26:01.000,503183,464413,accepted
2021-08-05 21:22:31.000,502095,465449,accepted
2021-08-05 21:21:14.000,501428,466102,accepted
2021-08-05 21:21:47.000,501712,465822,accepted
2021-08-05 21:23:31.000,502493,465060,accepted
2021-08-05 21:23:51.000,502617,464939,accepted
2021-08-05 21:23:18.000,502414,465412,rejected
2021-08-05 21:21:32.000,501595,465938,accepted
2021-08-05 21:23:35.000,502515,465038,accepted
2021-08-05 21:24:03.000,502708,464853,accepted
2021-08-05 21:26:00.000,503179,464415,accepted
2021-08-05 21:20:57.000,501285,466243,accepted
2021-08-05 21:22:46.000,502200,465345,accepted
2021-08-05 22:59:40.000,503685,464425,rejected
2021-08-05 21:22:43.000,502182,465363,accepted
2021-08-05 21:23:53.000,502631,464925,accepted
2021-08-05 21:20:47.000,501200,466327,accepted
2021-08-05 21:26:02.000,503190,464407,accepted
2021-08-05 21:21:45.000,501693,465840,accepted
2021-08-05 21:20:23.000,500972,464141,accepted
2021-08-05 21:22:10.000,501908,465634,accepted
2021-08-05 21:25:57.000,503169,464424,accepted
2021-08-05 21:25:53.000,503153,464439,accepted
2021-08-05 21:21:21.000,501489,466041,accepted
2021-08-06 00:05:50.000,504120,466894,accepted
2021-08-05 21:25:58.000,503172,464422,accepted
2021-08-05 21:22:24.000,502035,465509,accepted
2021-08-05 21:23:40.000,502548,465007,accepted
2021-08-05 21:22:43.000,502183,465362,accepted
2021-08-05 21:22:06.000,501871,465669,accepted
2021-08-05 21:23:14.000,502391,465158,accepted
2021-08-05 21:22:15.000,501951,465593,accepted
2021-08-06 00:06:01.000,504238,466780,accepted
2021-08-06 00:06:13.000,504348,466670,accepted
2021-08-05 21:22:07.000,501881,465660,accepted
2021-08-06 00:06:14.000,504362,466656,accepted
2021-08-05 21:26:03.000,503196,464403,accepted
2021-08-05 21:20:33.000,501065,466460,accepted
2021-08-06 00:05:38.000,504003,467081,rejected
2021-08-05 21:21:16.000,501446,466084,accepted
2021-08-05 21:25:57.000,503167,464426,accepted
2021-08-05 22:59:39.000,503683,464409,rejected
2021-08-05 21:23:19.000,502420,465130,accepted
2021-08-05 21:24:24.000,502854,464709,accepted
2021-08-05 21:22:15.000,501955,465589,accepted
2021-08-05 21:26:12.000,503236,464425,rejected
2021-08-06 00:05:22.000,503827,467183,accepted
2021-08-06 00:05:18.000,503792,467218,accepted
2021-08-05 22:59:35.000,503666,464449,rejected
2021-08-05 21:21:24.000,501517,466016,accepted
2021-08-05 21:23:13.000,502378,465170,accepted
2021-08-05 22:59:35.000,503665,464435,rejected
2021-08-05 21:20:26.000,500991,466534,accepted
2021-08-05 21:24:13.000,502781,464780,accepted
2021-08-05 21:22:17.000,501973,465571,accepted
2021-08-05 21:22:38.000,502146,465398,accepted
2021-08-05 22:59:32.000,503650,464404,rejected
2021-08-05 21:25:59.000,503175,464419,accepted
2021-08-05 21:26:02.000,503186,464411,accepted
2021-08-05 21:21:52.000,501743,465791,accepted
2021-08-05 21:26:02.000,503189,464408,accepted
2021-08-05 21:22:17.000,501970,465574,accepted
2021-08-05 21:25:55.000,503159,464433,accepted
2021-08-05 21:21:23.000,501510,466022,accepted
2021-08-05 21:21:56.000,501779,465756,accepted
2021-08-05 21:22:47.000,502206,465340,accepted
2021-08-05 21:22:46.000,502201,465344,accepted
2021-08-05 21:24:00.000,502680,464879,accepted
2021-08-05 21:23:51.000,502615,464941,accepted
2021-08-05 21:21:22.000,501502,466029,accepted
2021-08-05 21:22:55.000,502266,465280,accepted
2021-08-05 21:24:22.000,502845,464718,accepted
2021-08-05 21:20:43.000,501157,466370,accepted
2021-08-06 00:06:14.000,504361,466657,accepted
2021-08-06 00:06:13.000,504353,466665,accepted
2021-08-05 21:25:51.000,503147,464443,accepted
2021-08-05 21:26:04.000,503199,464400,accepted
2021-08-05 21:25:56.000,503163,464430,accepted
2021-08-05 21:23:01.000,502300,465246,accepted
2021-08-05 22:59:44.000,503703,464449,rejected
2021-08-05 21:25:52.000,503150,464441,accepted
2021-08-06 00:05:45.000,504078,466936,accepted
2021-08-05 21:21:16.000,501453,466077,accepted
2021-08-05 21:26:03.000,503195,464404,rejected
2021-08-05 21:25:59.000,503178,464416,accepted
2021-08-05 21:21:04.000,501346,466183,accepted
2021-08-05 21:26:03.000,503192,464406,accepted
2021-08-05 21:23:12.000,502371,465177,accepted
2021-08-05 22:59:39.000,503680,464404,rejected
2021-08-05 21:20:43.000,501162,466365,accepted
2021-08-05 21:24:09.000,502756,464805,accepted
2021-08-05 21:21:01.000,501324,466204,accepted
2021-08-05 21:22:39.000,502154,465391,accepted
2021-08-06 00:05:56.000,504182,466835,accepted
2021-08-05 21:22:57.000,502275,465271,accepted
2021-08-05 21:24:10.000,502762,464799,accepted
2021-08-05 21:26:00.000,503181,464414,accepted
2021-08-05 21:20:39.000,501124,466402,accepted
2021-08-05 21:22:43.000,502181,465364,accepted
2021-08-05 21:20:38.000,501110,466416,accepted
2021-08-05 21:22:44.000,502191,465354,accepted
2021-08-05 21:23:08.000,502348,465200,accepted
2021-08-05 21:22:04.000,501851,465688,rejected
2021-08-05 21:21:24.000,501514,466019,accepted
2021-08-05 21:25:56.000,503164,464429,rejected
2021-08-05 21:21:30.000,501575,465958,accepted
2021-08-05 21:24:18.000,502820,464743,accepted
2021-08-05 21:22:20.000,501994,465550,accepted
2021-08-05 21:25:53.000,503155,464437,accepted
2021-08-05 21:23:15.000,502392,465157,accepted
2021-08-05 21:22:17.000,501971,465573,accepted
2021-08-05 21:20:55.000,501272,466256,accepted
2021-08-05 21:21:23.000,501512,466020,accepted
2021-08-05 21:25:50.000,503141,464449,rejected
2021-08-05 21:20:39.000,501121,466405,accepted
2021-08-05 21:26:02.000,503188,464409,rejected
2021-08-05 21:25:54.000,503157,464435,rejected
2021-08-05 21:22:08.000,501891,465650,accepted
2021-08-05 21:25:53.000,503151,464440,accepted
2021-08-05 21:25:55.000,503161,464432,accepted
2021-08-05 21:23:16.000,502401,465148,rejected
2021-08-05 21:21:34.000,501617,465916,accepted
2021-08-05 21:22:12.000,501926,465616,accepted
2021-08-05 21:21:49.000,501725,465809,accepted
2021-08-05 21:25:58.000,503173,464421,accepted
2021-08-05 21:23:59.000,502679,465148,rejected
2021-08-05 21:20:23.000,500979,464146,accepted
2021-08-05 21:26:01.000,503185,464412,accepted
2021-08-05 21:21:03.000,501344,466185,accepted
2021-08-05 21:25:57.000,503168,464425,rejected
2021-08-05 21:20:57.000,501289,466239,accepted
2021-08-05 21:23:41.000,502559,464996,accepted
2021-08-05 21:21:53.000,501758,465777,accepted
2021-08-05 21:20:50.000,501226,466301,accepted
2021-08-05 21:25:59.000,503176,464418,accepted
2021-08-05 21:20:26.000,501007,466518,accepted
2021-08-05 22:59:32.000,503651,464409,rejected
2021-08-05 21:24:14.000,502787,464774,accepted
2021-08-05 21:22:36.000,502132,465412,rejected
2021-08-05 21:20:53.000,501252,466276,accepted
2021-08-05 21:20:58.000,501296,466232,accepted
2021-08-05 21:21:28.000,501557,465976,accepted
2021-08-05 21:22:10.000,501905,465637,accepted
2021-08-06 00:06:14.000,504358,466660,accepted
2021-08-05 21:25:55.000,503162,464431,accepted
2021-08-05 21:25:56.000,503165,464428,accepted
2021-08-05 21:23:53.000,502630,464926,accepted
2021-08-05 21:22:03.000,501846,465693,accepted
2021-08-05 21:21:44.000,501687,465846,accepted
2021-08-05 21:23:26.000,502463,465090,accepted
2021-08-05 22:59:34.000,503664,464429,rejected
2021-08-05 21:23:31.000,502498,465055,accepted
2021-08-05 21:25:49.000,503140,464450,accepted
2021-08-05 21:24:17.000,502809,464754,accepted
2021-08-05 21:20:57.000,501292,466236,accepted
2021-08-05 21:21:27.000,501547,465986,accepted
2021-08-06 00:05:47.000,504091,466923,accepted
2021-08-05 21:22:51.000,502238,465308,accepted
2021-08-05 21:24:05.000,502726,464835,rejected
2021-08-05 21:25:50.000,503144,464446,accepted
2021-08-05 21:22:16.000,501960,465584,accepted
2021-08-05 21:24:13.000,502782,464779,accepted
2021-08-05 21:22:31.000,502094,465450,accepted
2021-08-05 22:59:43.000,503696,464435,rejected
2021-08-05 21:24:50.000,502995,464835,accepted
2021-08-05 21:25:59.000,503177,464417,accepted
2021-08-05 21:23:59.000,502672,464886,accepted
2021-08-05 21:24:20.000,502831,464732,accepted
2021-08-05 21:22:12.000,501930,465613,accepted
2021-08-05 21:24:08.000,502747,464814,accepted
2021-08-05 21:26:16.000,503251,464409,rejected
2021-08-05 21:24:18.000,502813,464750,accepted
2021-08-05 21:22:38.000,502149,465688,accepted
2021-08-05 21:22:56.000,502272,465274,accepted
2021-08-05 22:59:42.000,503694,464429,rejected
2021-08-05 21:23:13.000,502379,465169,accepted
2021-08-05 21:23:04.000,502320,465228,accepted
2021-08-05 21:21:45.000,501697,465837,accepted
2021-08-05 21:23:54.000,502636,464920,accepted
2021-08-05 21:26:12.000,503237,464427,rejected
2021-08-06 00:06:13.000,504354,466664,accepted
2021-08-05 21:22:20.000,501998,465546,accepted
2021-08-05 21:26:04.000,503198,464401,accepted
2021-08-05 21:21:54.000,501761,465774,accepted
2021-08-05 21:22:57.000,502277,465269,accepted
2021-08-05 21:24:11.000,502766,464795,accepted
2021-08-05 21:20:23.000,500982,464151,accepted
2021-08-05 21:25:59.000,503174,464420,accepted
2021-08-05 21:26:11.000,503231,464435,rejected
2021-08-05 21:22:47.000,502211,465335,accepted
2021-08-05 21:24:08.000,502746,464815,accepted
2021-08-05 21:20:36.000,501090,466435,accepted
2021-08-05 21:23:20.000,502429,465412,accepted
2021-08-05 21:24:23.000,502848,464715,accepted
2021-08-05 21:23:09.000,502354,465194,accepted
2021-08-05 21:22:05.000,501860,465680,accepted
2021-08-05 21:23:51.000,502619,464937,accepted
2021-08-05 21:22:56.000,502270,465276,accepted
2021-08-06 00:05:41.000,504044,466970,accepted
2021-08-06 00:06:14.000,504363,466655,accepted
2021-08-05 21:23:22.000,502434,465117,accepted
2021-08-05 21:23:02.000,502308,465239,accepted
2021-08-05 21:24:07.000,502735,464826,accepted
2021-08-05 22:59:54.000,503745,465148,accepted
2021-08-05 21:26:02.000,503187,464410,accepted
2021-08-05 21:23:51.000,502622,464934,accepted
2021-08-06 00:06:14.000,504360,466658,accepted
2021-08-05 22:59:32.000,503654,464425,rejected
2021-08-05 21:25:52.000,503149,464442,accepted
2021-08-05 21:25:58.000,503171,464423,accepted
2021-08-05 21:21:52.000,501748,465786,accepted
2021-08-05 21:24:30.000,502893,464670,accepted
2021-08-05 21:22:08.000,501890,465651,accepted
2021-08-06 00:05:31.000,503932,467081,rejected
2021-08-05 21:21:10.000,501392,466274,accepted
2021-08-05 21:21:34.000,501613,465920,accepted
2021-08-05 21:25:56.000,503166,464427,rejected
2021-08-05 21:26:12.000,503235,464429,rejected
2021-08-05 21:26:03.000,503193,464405,accepted
2021-08-05 21:22:35.000,502126,465418,accepted
2021-08-05 21:25:54.000,503156,464436,accepted
2021-08-05 21:22:23.000,502023,465521,accepted
2021-08-05 21:24:00.000,502685,464874,accepted
2021-08-05 21:20:54.000,501264,466264,accepted
2021-08-05 21:22:35.000,502128,465416,accepted
2021-08-05 21:26:18.000,503264,464404,rejected
2021-08-05 21:25:54.000,503158,464434,accepted
2021-08-05 22:59:34.000,503660,464427,rejected
2021-08-05 21:20:30.000,501039,466486,accepted
2021-08-05 21:23:07.000,502341,465207,accepted
2021-08-05 22:59:41.000,503691,464427,rejected
2021-08-05 21:20:56.000,501281,466247,accepted
2021-08-05 21:21:16.000,501448,466082,accepted
2021-08-05 21:23:55.000,502646,464910,accepted
2021-08-05 21:20:28.000,501022,466503,accepted
2021-08-05 21:21:04.000,501350,466179,accepted
2021-08-05 21:23:29.000,502484,465069,accepted
2021-08-05 21:23:07.000,502338,465210,accepted
2021-08-05 21:25:51.000,503145,464445,accepted
2021-03-30 21:06:29.000,297660,285335,accepted
2021-04-13 21:03:51.000,316037,302129,accepted
2021-05-08 01:59:09.000,353207,335910,rejected
2021-03-19 21:23:27.000,283751,274989,accepted
2021-05-07 23:00:12.000,352872,332940,rejected
2021-06-04 21:21:49.000,393270,375291,accepted
2021-04-06 21:03:17.000,306424,293756,accepted
2021-03-30 21:06:52.000,297725,285270,accepted
2021-03-12 22:30:52.000,276553,265819,rejected
2021-04-11 21:06:39.000,314460,300469,accepted
2021-04-09 21:14:39.000,309605,298428,accepted
2021-06-11 21:20:09.000,403586,386011,accepted
2021-05-21 00:40:47.000,368059,354341,accepted
2021-04-22 21:13:06.000,327630,311832,accepted
2021-06-01 21:04:20.000,388610,370664,accepted
2021-06-18 21:21:01.000,415051,395924,accepted
2021-03-18 21:20:15.000,282535,271128,accepted
2021-07-09 21:21:30.000,450954,425013,rejected
2021-04-22 21:11:08.000,326006,313456,accepted
2021-04-15 21:10:57.000,317899,302794,accepted
2021-05-30 21:08:38.000,386786,368693,rejected
2021-03-20 21:11:23.000,287407,275518,accepted
2021-05-14 21:17:23.000,360094,345005,accepted
2021-04-02 21:16:10.000,302504,288015,accepted
2021-05-30 21:08:24.000,386589,368890,accepted
2021-06-03 21:13:47.000,390202,371795,accepted
2021-03-12 22:28:13.000,276138,266234,accepted
2021-03-22 21:07:21.000,289076,277244,accepted
2021-03-25 21:11:40.000,290164,279457,accepted
2021-03-21 22:59:09.000,288545,276366,accepted
2021-05-22 15:26:27.000,374289,352400,accepted
2021-07-12 21:06:56.000,457989,429575,accepted
2021-06-05 21:07:34.000,396104,377979,accepted
2021-04-09 00:01:57.000,308929,295785,accepted
2021-04-30 21:19:04.000,340434,324718,accepted
2021-03-22 21:06:43.000,288976,277344,accepted
2021-03-25 21:16:06.000,290838,278783,accepted
